"label","last_mesure","sang_ok"
"9484544","17/05/2024","non"
"9484545","17/05/2024","non"
"9484546","17/05/2024","non"
"9484547","11/05/2024","non"
"9484548","11/05/2024","non"
"9484549","11/05/2024","non"
"9484550","11/05/2024","non"
"9484551","11/05/2024","non"
"9484552","11/05/2024","non"
"9484553","11/05/2024","non"
"9484554","11/05/2024","non"
"9484555","11/05/2024","non"
"9484556","11/05/2024","non"
"9484557","11/05/2024","non"
"9484558","11/05/2024","non"
"9484559","11/05/2024","non"
"9484560","11/05/2024","non"
"9484561","11/05/2024","non"
"9484562","11/05/2024","non"
"9484563","11/05/2024","non"
"9484564","11/05/2024","non"
"9484565","11/05/2024","non"
"9484566","11/05/2024","non"
"9484567","11/05/2024","non"
"9484568","11/05/2024","non"
"9484569","12/05/2024","non"
"9484570","12/05/2024","non"
"9484571","12/05/2024","non"
"9484572","12/05/2024","non"
"9484573","12/05/2024","non"
"9484574","12/05/2024","non"
"9484575","12/05/2024","non"
"9484576","12/05/2024","non"
"9484577","12/05/2024","non"
"9484578","12/05/2024","non"
"9484579","12/05/2024","non"
"9484580","12/05/2024","non"
"9484581","12/05/2024","non"
"9484582","12/05/2024","non"
"9484583","12/05/2024","non"
"9484584","12/05/2024","non"
"9484585","12/05/2024","non"
"9484586","12/05/2024","non"
"9484587","14/05/2024","non"
"9484588","14/05/2024","non"
"9484589","14/05/2024","non"
"9484590","14/05/2024","non"
"9484591","14/05/2024","oui"
"9484592","14/05/2024","non"
"9484593","15/05/2024","non"
"9484594","15/05/2024","non"
"9484595","15/05/2024","non"
"9484596","15/05/2024","non"
"9484597","15/05/2024","non"
"9484598","15/05/2024","non"
"9484599","15/05/2024","oui"
"9484600","15/05/2024","non"
"9484601","25/05/2024","non"
"9484602","25/05/2024","non"
"9484603","25/05/2024","non"
"9484604","25/05/2024","non"
"9484605","25/05/2024","non"
"9484606","25/05/2024","non"
"9484607","25/05/2024","non"
"9484608","25/05/2024","non"
"9484609","03/06/2024","non"
"9484610","03/06/2024","non"
"9484611","03/06/2024","non"
"9484612","03/06/2024","non"
"9484613","03/06/2024","non"
"9484614","03/06/2024","non"
"9484615","04/06/2024","non"
"9484616","04/06/2024","non"
"9484617","04/06/2024","non"
"9484618","04/06/2024","non"
"9484619","08/06/2024","oui"
"9484620","04/06/2024","non"
"9484621","04/06/2024","non"
"9484622","04/06/2024","non"
"9484623","04/06/2024","non"
"9484624","31/05/2024","non"
"9484625","31/05/2024","non"
"9484626","31/05/2024","non"
"9484627","31/05/2024","non"
"9484628","31/05/2024","non"
"9484629","31/05/2024","non"
"9484630","31/05/2024","non"
"9484631","03/06/2024","non"
"9484632","03/06/2024","non"
"9484633","03/06/2024","non"
"9484634","03/06/2024","oui"
"9484635","03/06/2024","non"
"9484636","03/06/2024","non"
"9484637","03/06/2024","non"
"9484638","03/06/2024","non"
"9484639","03/06/2024","non"
"9484640","03/06/2024","non"
"9484641","03/06/2024","non"
"9484642","03/06/2024","non"
"9484643","03/06/2024","non"
"9484644","03/06/2024","non"
"9484645","04/06/2024","non"
"9484646","04/06/2024","non"
"9484647","04/06/2024","non"
"9484648","04/06/2024","non"
"9484649","04/06/2024","non"
"9484650","04/06/2024","non"
"9484651","04/06/2024","non"
"9484652","04/06/2024","non"
"9484653","04/06/2024","oui"
"9484654","04/06/2024","oui"
"9484655","04/06/2024","non"
"9484656","04/06/2024","non"
"9484657","04/06/2024","non"
"9484658","05/06/2024","non"
"9484659","05/06/2024","non"
"9484660","05/06/2024","oui"
"9484661","05/06/2024","non"
"9484662","05/06/2024","non"
"9484663","05/06/2024","non"
"9484664","06/06/2024","non"
"9484665","06/06/2024","non"
"9484666","06/06/2024","non"
"9484667","06/06/2024","non"
"9484668","06/06/2024","non"
"9484669","07/06/2024","non"
"9484670","07/06/2024","non"
"9484671","07/06/2024","non"
"9484672","07/06/2024","non"
"9484673","07/06/2024","non"
"9484674","07/06/2024","non"
"9484675","07/06/2024","non"
"9484676","07/06/2024","non"
"9484677","07/06/2024","non"
"9484678","07/06/2024","non"
"9484679","07/06/2024","non"
"9484680","07/06/2024","non"
"9484681","07/06/2024","non"
"9484682","07/06/2024","non"
"9484683","07/06/2024","non"
"9484684","07/06/2024","non"
"9484685","07/06/2024","non"
"9484686","07/06/2024","non"
"9484687","04/06/2025","oui"
"9484688","09/06/2024","non"
"9484689","10/06/2024","non"
"9484690","03/06/2025","oui"
"9484691","11/06/2024","non"
"9484692","11/06/2024","non"
"9484693","11/06/2024","non"
"9484694","11/06/2024","non"
"9484695","11/06/2024","non"
"9484696","11/06/2024","oui"
"9484697","11/06/2024","non"
"9484698","11/06/2024","non"
"9484699","12/06/2024","oui"
"9484700","19/06/2024","non"
"9484701","17/05/2024","oui"
"9484702","07/05/2025","oui"
"9484703","17/05/2024","oui"
"9484704","10/05/2025","oui"
"9484705","21/05/2024","non"
"9484706","21/05/2024","non"
"9484707","21/05/2024","non"
"9484708","21/05/2024","non"
"9484712","23/05/2024","non"
"9484713","23/05/2024","non"
"9484714","23/05/2024","non"
"9484715","23/05/2024","non"
"9484716","23/05/2024","non"
"9484717","23/05/2024","non"
"9484718","23/05/2024","non"
"9484719","23/05/2024","non"
"9484720","23/05/2024","non"
"9484721","23/05/2024","non"
"9484722","23/05/2024","non"
"9484723","23/05/2024","non"
"9484724","23/05/2024","non"
"9484725","23/05/2024","non"
"9484726","23/05/2024","non"
"9484727","23/05/2024","non"
"9484728","23/05/2024","non"
"9484729","23/05/2024","non"
"9484730","23/05/2024","non"
"9484731","23/05/2024","non"
"9484732","23/05/2024","non"
"9484733","23/05/2024","non"
"9484734","23/05/2024","non"
"9484735","23/05/2024","non"
"9484736","23/05/2024","non"
"9484737","31/05/2024","oui"
"9484738","31/05/2024","non"
"9484739","31/05/2024","non"
"9484740","25/05/2024","oui"
"9484741","25/05/2024","oui"
"9484742","25/05/2024","oui"
"9484743","25/05/2024","oui"
"9484744","25/05/2024","non"
"9484745","25/05/2024","oui"
"9484746","25/05/2024","oui"
"9484748","27/05/2024","non"
"9484749","27/05/2024","non"
"9484750","27/05/2024","non"
"9484751","27/05/2024","non"
"9484752","22/05/2025","oui"
"9484753","30/05/2024","oui"
"9484754","30/05/2024","non"
"9484755","30/05/2024","non"
"9484756","30/05/2024","non"
"9484757","30/05/2024","non"
"9484758","30/05/2024","non"
"9484759","30/05/2024","non"
"9484760","30/05/2024","non"
"9484761","30/05/2024","non"
"9484762","30/05/2024","non"
"9484763","30/05/2024","non"
"9484764","01/06/2024","oui"
"9484765","01/06/2024","oui"
"9484766","03/06/2024","oui"
"9484767","05/05/2025","oui"
"9484768","03/06/2024","non"
"9484769","03/06/2024","non"
"9484770","03/06/2024","non"
"9484771","03/06/2024","non"
"9484772","03/06/2024","non"
"9484773","03/06/2024","non"
"9484774","03/06/2024","oui"
"9484775","11/06/2024","non"
"9484776","11/06/2024","non"
"9484777","11/06/2024","non"
"9484778","11/06/2024","non"
"9484779","12/06/2024","non"
"9484780","12/06/2024","non"
"9484781","12/06/2024","non"
"9484782","12/06/2024","non"
"9484783","12/06/2024","non"
"9484784","12/06/2024","non"
"9484785","06/06/2024","non"
"9484786","06/06/2024","non"
"9484787","06/06/2024","non"
"9484788","06/06/2024","non"
"9484789","06/06/2024","non"
"9484790","06/06/2024","non"
"9484791","06/06/2024","non"
"9484792","06/06/2024","oui"
"9484793","06/06/2024","non"
"9484794","06/06/2024","non"
"9484795","06/06/2024","non"
"9484796","06/06/2024","non"
"9484797","06/06/2024","non"
"9484798","06/06/2024","non"
"9484799","10/06/2024","oui"
"9484800","10/06/2024","non"
"9484801","15/05/2024","non"
"9484802","15/05/2024","non"
"9484803","15/05/2024","non"
"9484804","15/05/2024","non"
"9484805","15/05/2024","non"
"9484806","15/05/2024","non"
"9484807","15/05/2024","non"
"9484808","17/05/2024","non"
"9484809","17/05/2024","non"
"9484810","17/05/2024","non"
"9484811","17/05/2024","non"
"9484812","17/05/2024","non"
"9484813","17/05/2024","non"
"9484814","17/05/2024","non"
"9484815","17/05/2024","non"
"9484816","17/05/2024","oui"
"9484817","17/05/2024","non"
"9484818","17/05/2024","non"
"9484819","17/05/2024","non"
"9484820","17/05/2024","oui"
"9484821","17/05/2024","non"
"9484822","17/05/2024","oui"
"9484823","17/05/2024","non"
"9484824","17/05/2024","non"
"9484825","17/05/2024","non"
"9484826","17/05/2024","non"
"9484827","17/05/2024","non"
"9484828","17/05/2024","non"
"9484829","17/05/2024","non"
"9484830","17/05/2024","non"
"9484831","17/05/2024","oui"
"9484832","17/05/2024","non"
"9484833","17/05/2024","non"
"9484834","17/05/2024","non"
"9484835","17/05/2024","non"
"9484836","17/05/2024","non"
"9484837","17/05/2024","non"
"9484838","17/05/2024","non"
"9484839","17/05/2024","non"
"9484840","17/05/2024","non"
"9484841","17/05/2024","non"
"9484842","17/05/2024","non"
"9484843","17/05/2024","non"
"9484844","18/05/2024","non"
"9484845","18/05/2024","non"
"9484846","18/05/2024","non"
"9484847","18/05/2024","non"
"9484848","18/05/2024","non"
"9484853","21/05/2024","non"
"9484854","21/05/2024","non"
"9484855","21/05/2024","non"
"9484856","21/05/2024","non"
"9484857","21/05/2024","non"
"9484858","21/05/2024","non"
"9484859","21/05/2024","non"
"9484860","21/05/2024","non"
"9484861","21/05/2024","non"
"9484862","27/05/2024","non"
"9484863","21/05/2024","non"
"9484876","25/05/2024","non"
"9484877","25/05/2024","non"
"9484878","25/05/2024","non"
"9484879","25/05/2024","non"
"9484880","25/05/2024","non"
"9484881","25/05/2024","non"
"9484882","25/05/2024","non"
"9484883","26/05/2024","non"
"9484884","26/05/2024","non"
"9484885","26/05/2024","non"
"9484886","26/05/2024","non"
"9484887","26/05/2024","non"
"9484888","26/05/2024","non"
"9484889","27/05/2024","non"
"9484890","27/05/2024","oui"
"9484891","27/05/2024","oui"
"9484892","27/05/2024","non"
"9484893","28/05/2024","non"
"9484894","28/05/2024","non"
"9484895","28/05/2024","non"
"9484896","28/05/2024","non"
"9484897","28/05/2024","non"
"9484898","28/05/2024","non"
"9484899","04/06/2024","oui"
"9484900","15/06/2025","oui"
"9484901","10/05/2024","non"
"9484902","10/05/2024","non"
"9484903","10/05/2024","non"
"9484904","10/05/2024","non"
"9484905","10/05/2024","non"
"9484906","10/05/2024","non"
"9484907","10/05/2024","non"
"9484908","11/05/2024","non"
"9484909","11/05/2024","non"
"9484910","11/05/2024","non"
"9484911","11/05/2024","oui"
"9484912","11/05/2024","non"
"9484913","11/05/2024","non"
"9484914","11/05/2024","non"
"9484915","11/05/2024","oui"
"9484916","11/05/2024","non"
"9484917","11/05/2024","non"
"9484918","11/05/2024","non"
"9484919","11/05/2024","non"
"9484920","11/05/2024","non"
"9484921","12/05/2024","oui"
"9484922","12/05/2024","oui"
"9484923","12/05/2024","non"
"9484924","12/05/2024","non"
"9484925","12/05/2024","oui"
"9484926","12/05/2024","non"
"9484927","12/05/2024","non"
"9484928","12/05/2024","non"
"9484929","28/04/2025","oui"
"9484930","12/05/2024","oui"
"9484931","12/05/2024","non"
"9484932","12/05/2024","non"
"9484933","12/05/2024","non"
"9484934","12/05/2024","non"
"9484935","12/05/2024","non"
"9484936","12/05/2024","non"
"9484937","26/04/2025","oui"
"9484938","15/05/2024","non"
"9484939","15/05/2024","non"
"9484940","15/05/2024","non"
"9484941","15/05/2024","non"
"9484942","15/05/2024","non"
"9484943","15/05/2024","non"
"9484944","15/05/2024","non"
"9484945","15/05/2024","non"
"9484946","16/05/2024","non"
"9484947","16/05/2024","non"
"9484948","16/05/2024","oui"
"9484949","16/05/2024","oui"
"9484950","23/05/2024","non"
"9484951","23/05/2024","non"
"9484952","23/05/2024","non"
"9484953","23/05/2024","non"
"9484954","23/05/2024","non"
"9484955","23/05/2024","non"
"9484956","23/05/2024","non"
"9484957","23/05/2024","oui"
"9484958","23/05/2024","non"
"9484959","23/05/2024","non"
"9484960","23/05/2024","non"
"9484961","23/05/2024","oui"
"9484962","19/05/2024","non"
"9484963","19/05/2024","non"
"9484964","19/05/2024","non"
"9484965","19/05/2024","non"
"9484966","19/05/2024","non"
"9484967","19/05/2024","non"
"9484968","19/05/2024","non"
"9484969","19/05/2024","non"
"9484970","19/05/2024","non"
"9484971","03/06/2024","non"
"9484972","19/05/2024","non"
"9484973","19/05/2024","non"
"9484974","19/05/2024","non"
"9484975","19/05/2024","oui"
"9484976","19/05/2024","non"
"9484977","19/05/2024","non"
"9484978","19/05/2024","non"
"9484979","19/05/2024","non"
"9484980","19/05/2024","non"
"9484981","19/05/2024","non"
"9484982","19/05/2024","non"
"9484983","19/05/2024","non"
"9484984","20/05/2024","oui"
"9484985","20/05/2024","non"
"9484986","20/05/2024","non"
"9484987","20/05/2024","non"
"9484988","20/05/2024","non"
"9484989","20/05/2024","non"
"9484990","20/05/2024","non"
"9484991","20/05/2024","non"
"9484992","27/05/2024","non"
"9484993","27/05/2024","non"
"9484994","27/05/2024","non"
"9484995","27/05/2024","non"
"9484996","27/05/2024","non"
"9484997","27/05/2024","non"
"9484998","21/05/2024","oui"
"9484999","21/05/2024","oui"
"9485000","03/05/2025","oui"
"9485301","01/06/2024","non"
"9485302","01/06/2024","non"
"9485303","01/06/2024","non"
"9485304","01/06/2024","non"
"9485305","01/06/2024","non"
"9485306","01/06/2024","non"
"9485307","01/06/2024","non"
"9485308","01/06/2024","non"
"9485309","01/06/2024","non"
"9485310","04/06/2024","non"
"9485311","04/06/2024","non"
"9485312","04/06/2024","non"
"9485313","04/06/2024","non"
"9485314","04/06/2024","non"
"9485315","04/06/2024","non"
"9485316","04/06/2024","non"
"9485317","04/06/2024","non"
"9485318","04/06/2024","non"
"9485319","06/06/2024","non"
"9485320","06/06/2024","non"
"9485321","06/06/2024","non"
"9485322","06/06/2024","non"
"9485323","06/06/2024","oui"
"9485324","06/06/2024","non"
"9485325","07/06/2024","non"
"9485326","07/06/2024","non"
"9485327","07/06/2024","non"
"9485328","07/06/2024","non"
"9485329","07/06/2024","non"
"9485330","07/06/2024","non"
"9485331","07/06/2024","non"
"9485332","07/06/2024","non"
"9485333","07/06/2024","non"
"9485334","07/06/2024","non"
"9485335","09/06/2024","non"
"9485336","09/06/2024","non"
"9485337","09/06/2024","non"
"9485338","09/06/2024","non"
"9485339","09/06/2024","non"
"9485340","09/06/2024","non"
"9485341","09/06/2024","non"
"9485342","12/06/2024","non"
"9485343","12/06/2024","non"
"9485344","12/06/2024","non"
"9485345","12/06/2024","non"
"9485346","12/06/2024","non"
"9485347","12/06/2024","non"
"9485348","12/06/2024","non"
"9485349","12/06/2024","non"
"9485350","12/06/2024","non"
"9485351","12/06/2024","non"
"9485352","12/06/2024","non"
"9485353","12/06/2024","oui"
"9485354","12/06/2024","non"
"9485355","12/06/2024","non"
"9485356","13/06/2024","non"
"9485357","13/06/2024","non"
"9485358","13/06/2024","non"
"9485359","13/06/2024","non"
"9485360","13/06/2024","oui"
"9485361","17/06/2024","non"
"9485362","17/06/2024","non"
"9485363","17/06/2024","non"
"9485364","17/06/2024","non"
"9485365","17/06/2024","non"
"9485366","17/06/2024","non"
"9485367","19/06/2024","non"
"9485368","19/06/2024","non"
"9485369","19/06/2024","non"
"9485370","19/06/2024","non"
"9485371","19/06/2024","non"
"9485372","19/06/2024","non"
"9485373","19/06/2024","non"
"9485374","19/06/2024","non"
"9485375","28/04/2025","oui"
"9485376","03/05/2025","oui"
"9485377","28/04/2025","non"
"9485378","28/04/2025","non"
"9485379","28/04/2025","non"
"9485380","28/04/2025","non"
"9485381","28/04/2025","non"
"9485382","28/04/2025","non"
"9485383","28/04/2025","non"
"9485384","28/04/2025","non"
"9485385","28/04/2025","non"
"9485386","28/04/2025","non"
"9485387","29/04/2025","non"
"9485388","29/04/2025","non"
"9485389","29/04/2025","non"
"9485390","29/04/2025","non"
"9485391","29/04/2025","non"
"9485392","29/04/2025","non"
"9485393","29/04/2025","non"
"9485394","29/04/2025","non"
"9485395","29/04/2025","non"
"9485396","29/04/2025","non"
"9485397","29/04/2025","non"
"9485398","29/04/2025","non"
"9485399","29/04/2025","non"
"9485400","29/04/2025","non"
"9485501","08/06/2024","non"
"9485502","08/06/2024","non"
"9485503","08/06/2024","non"
"9485504","08/06/2024","non"
"9485505","08/06/2024","non"
"9485506","08/06/2024","non"
"9485507","08/06/2024","non"
"9485508","08/06/2024","non"
"9485509","08/06/2024","non"
"9485510","08/06/2024","non"
"9485511","08/06/2024","non"
"9485512","08/06/2024","non"
"9485513","08/06/2024","non"
"9485514","08/06/2024","non"
"9485515","08/06/2024","non"
"9485516","08/06/2024","non"
"9485517","09/06/2024","non"
"9485518","09/06/2024","non"
"9485519","09/06/2024","non"
"9485520","09/06/2024","non"
"9485521","09/06/2024","non"
"9485522","09/06/2024","non"
"9485523","10/06/2024","non"
"9485524","10/06/2024","non"
"9485525","10/06/2024","non"
"9485526","10/06/2024","non"
"9485527","10/06/2024","non"
"9485528","11/06/2024","non"
"9485529","11/06/2024","non"
"9485530","11/06/2024","non"
"9485531","11/06/2024","non"
"9485532","11/06/2024","non"
"9485533","02/06/2025","oui"
"9485534","12/06/2024","non"
"9485535","12/06/2024","non"
"9485536","12/06/2024","non"
"9485537","12/06/2024","non"
"9485538","12/06/2024","non"
"9485539","12/06/2024","non"
"9485540","12/06/2024","non"
"9485541","19/06/2025","oui"
"9485542","13/06/2024","non"
"9485543","13/06/2024","non"
"9485544","13/06/2024","non"
"9485545","13/06/2024","non"
"9485546","13/06/2024","non"
"9485547","13/06/2024","non"
"9485548","13/06/2024","non"
"9485549","14/06/2024","non"
"9485550","14/06/2024","non"
"9485551","14/06/2024","non"
"9485552","14/06/2024","non"
"9485553","14/06/2024","oui"
"9485554","19/06/2024","oui"
"9485555","25/06/2024","non"
"9485556","04/05/2025","oui"
"9485557","04/05/2025","oui"
"9485558","29/04/2025","non"
"9485559","29/04/2025","oui"
"9485560","18/06/2024","non"
"9485561","18/06/2024","non"
"9485562","18/06/2024","non"
"9485563","18/06/2024","non"
"9485564","18/06/2024","non"
"9485565","18/06/2024","non"
"9485566","18/06/2024","non"
"9485567","01/05/2025","oui"
"9485568","01/05/2025","oui"
"9485569","20/03/2025","oui"
"9485570","30/04/2025","oui"
"9485571","28/04/2025","non"
"9485572","21/04/2025","oui"
"9485573","28/04/2025","oui"
"9485574","28/04/2025","oui"
"9485575","06/05/2025","oui"
"9485576","14/06/2025","oui"
"9485577","17/05/2025","oui"
"9485578","02/05/2025","oui"
"9485579","11/05/2025","oui"
"9485580","03/05/2025","oui"
"9485581","29/04/2025","oui"
"9485582","29/04/2025","oui"
"9485583","03/05/2025","oui"
"9485584","03/05/2025","oui"
"9485585","05/05/2025","oui"
"9485586","07/05/2025","oui"
"9485587","01/05/2025","oui"
"9485588","14/06/2025","oui"
"9485589","01/05/2025","oui"
"9485590","03/05/2025","oui"
"9485591","24/03/2025","oui"
