"bague","autre_bague","espece","sexe","age_2026","lieu_bag","nic_naiss","sang_ok","nb_captures","last_mesure"
"10173419",,"bleue",,1,"pir","pir_26","non",1,"31/05/2025"
"10173420",,"bleue",,1,"pir","pir_26","non",1,"31/05/2025"
"10173421",,"bleue",,1,"pir","pir_68","non",1,"01/06/2025"
"10173422",,"bleue",,1,"pir","pir_68","non",1,"01/06/2025"
"10173423",,"bleue",,1,"pir","pir_68","non",1,"01/06/2025"
"10173424",,"bleue",,1,"pir","pir_68","non",1,"01/06/2025"
"10173425",,"bleue",,1,"pir","pir_68","non",1,"01/06/2025"
"10173426",,"bleue",,1,"pir","pir_68","non",1,"01/06/2025"
"10173427",,"bleue",,1,"pir","pir_243","non",1,"01/06/2025"
"10173428",,"bleue",,1,"pir","pir_243","non",1,"01/06/2025"
"10173429",,"bleue",,1,"pir","pir_243","non",1,"01/06/2025"
"10173430",,"bleue",,1,"pir","pir_243","non",1,"01/06/2025"
"10173431",,"bleue",,1,"pir","pir_243","non",1,"01/06/2025"
"10173433",,"bleue",,1,"pir","pir_73","non",3,"09/06/2025"
"10173434",,"bleue",,1,"pir","pir_73","non",3,"09/06/2025"
"10173435",,"bleue",,1,"pir","pir_73","non",3,"09/06/2025"
"10173436",,"bleue",,1,"pir","pir_310","non",1,"23/06/2025"
"10173437",,"bleue",,1,"pir","pir_73","non",3,"09/06/2025"
"10173438",,"bleue",,1,"pir","pir_310","non",1,"23/06/2025"
"10173439",,"bleue",,1,"pir","pir_310","non",1,"23/06/2025"
"10173440",,"bleue",,1,"pir","pir_310","non",1,"23/06/2025"
"10173441",,"bleue",,1,"pir","pir_310","non",1,"23/06/2025"
"10173442",,"bleue",,1,"pir","pir_310","non",1,"23/06/2025"
"10173701",,"bleue",,1,"pir","pir_134","non",1,"05/06/2025"
"10173702",,"bleue",,1,"pir","pir_134","non",1,"05/06/2025"
"10173703",,"bleue",,1,"pir","pir_134","non",1,"05/06/2025"
"10173704",,"bleue",,1,"pir","pir_134","non",1,"05/06/2025"
"10173705",,"bleue",,1,"pir","pir_134","non",1,"05/06/2025"
"10173706",,"bleue",,1,"pir","pir_134","non",1,"05/06/2025"
"10173707",,"bleue",,1,"pir","pir_134","non",1,"05/06/2025"
"10173708",,"bleue",,1,"pir","pir_77","non",1,"06/06/2025"
"10173709",,"bleue",,1,"pir","pir_77","non",1,"06/06/2025"
"10173710",,"bleue",,1,"pir","pir_77","non",1,"06/06/2025"
"10173711",,"bleue",,1,"pir","pir_77","non",1,"06/06/2025"
"10173712",,"bleue",,1,"pir","pir_77","non",1,"06/06/2025"
"10173713",,"bleue",,1,"pir","pir_77","non",1,"06/06/2025"
"10173714",,"bleue",,1,"pir","pir_77","non",1,"06/06/2025"
"10173715",,"bleue",,1,"pir","pir_77","non",1,"06/06/2025"
"10173716",,"bleue","M",3,"pir",,"oui",1,"07/06/2025"
"10173717",,"bleue","F",3,"pir",,"oui",1,"07/06/2025"
"10173718",,"bleue","F",2,"pir",,"oui",1,"07/06/2025"
"10173719",,"bleue",,1,"pir","pir_38","non",1,"07/06/2025"
"10173720",,"bleue",,1,"pir","pir_38","non",1,"07/06/2025"
"10173721",,"bleue",,1,"pir","pir_38","non",1,"07/06/2025"
"10173722",,"bleue",,1,"pir","pir_38","non",1,"07/06/2025"
"10173723",,"bleue",,1,"pir","pir_38","non",1,"07/06/2025"
"10173724",,"bleue",,1,"pir","pir_38","non",1,"07/06/2025"
"10173725",,"bleue",,1,"pir","pir_38","non",1,"07/06/2025"
"10173726",,"bleue",,1,"pir","pir_38","non",1,"07/06/2025"
"10173727",,"bleue","F",2,"pir",,"oui",1,"08/06/2025"
"10173728",,"bleue",,1,"mur","mur_35","non",1,"11/06/2025"
"10173729",,"bleue",,1,"mur","mur_35","non",1,"11/06/2025"
"10173730",,"bleue",,1,"mur","mur_35","non",1,"11/06/2025"
"10173731",,"bleue",,1,"mur","mur_35","non",1,"11/06/2025"
"10173732",,"bleue",,1,"mur","mur_35","non",1,"11/06/2025"
"10173733",,"bleue",,1,"mur","mur_35","non",1,"11/06/2025"
"10173734",,"bleue",,1,"mur","mur_150","non",1,"11/06/2025"
"10173735",,"bleue",,1,"mur","mur_150","non",1,"11/06/2025"
"10173736",,"bleue",,1,"mur","mur_150","non",1,"11/06/2025"
"10173737",,"bleue",,1,"mur","mur_150","non",1,"11/06/2025"
"10173738",,"bleue",,1,"mur","mur_150","non",1,"11/06/2025"
"10173739",,"bleue",,1,"mur","mur_159","non",1,"11/06/2025"
"10173740",,"bleue",,1,"mur","mur_159","non",1,"11/06/2025"
"10173741",,"bleue",,1,"mur","mur_159","non",1,"11/06/2025"
"10173742",,"bleue",,1,"mur","mur_159","non",1,"11/06/2025"
"10173743",,"bleue",,1,"pir","pir_123","non",1,"12/06/2025"
"10173744",,"bleue",,1,"pir","pir_123","non",1,"12/06/2025"
"10173745",,"bleue",,1,"pir","pir_123","non",1,"12/06/2025"
"10173746",,"bleue",,1,"pir","pir_123","non",1,"12/06/2025"
"10173747",,"bleue",,1,"pir","pir_123","non",1,"12/06/2025"
"10173748",,"bleue",,1,"pir","pir_123","non",1,"12/06/2025"
"10173749",,"bleue",,1,"pir","pir_123","non",1,"12/06/2025"
"10173750",,"bleue","F",2,"pir",,"oui",1,"13/06/2025"
"10173751",,"bleue",,1,"ari","ari_29","non",1,"14/06/2025"
"10173752",,"bleue",,1,"ari","ari_29","non",1,"14/06/2025"
"10173753",,"bleue",,1,"ari","ari_29","non",1,"14/06/2025"
"10173754",,"bleue","F",2,"mur",,"oui",1,"18/06/2025"
"10173755",,"bleue",,1,"mur","mur_143","non",1,"18/06/2025"
"10173756",,"bleue",,1,"mur","mur_143","non",1,"18/06/2025"
"10173757",,"bleue",,1,"ari","ari_25","non",1,"18/06/2025"
"10173758",,"bleue",,1,"ari","ari_25","non",1,"18/06/2025"
"10173759",,"bleue",,1,"ari","ari_25","non",1,"18/06/2025"
"10173760",,"bleue",,1,"pir","pir_16","non",1,"18/06/2025"
"10173761",,"bleue",,1,"pir","pir_16","non",1,"18/06/2025"
"10173762",,"bleue",,1,"pir","pir_16","non",1,"18/06/2025"
"10173763",,"bleue",,1,"pir","pir_16","non",1,"18/06/2025"
"10173764",,"bleue",,1,"pir","pir_16","non",1,"18/06/2025"
"10173765",,"bleue",,1,"pir","pir_306","non",1,"19/06/2025"
"10173766",,"bleue",,1,"pir","pir_306","non",1,"19/06/2025"
"10173767",,"bleue",,1,"pir","pir_306","non",1,"19/06/2025"
"10173768",,"bleue",,1,"pir","pir_306","non",1,"19/06/2025"
"10173901",,"bleue",,1,"pir","pir_245","non",1,"03/06/2025"
"10173902",,"bleue",,1,"pir","pir_245","non",1,"03/06/2025"
"10173903",,"bleue",,1,"pir","pir_245","non",1,"03/06/2025"
"10173904",,"bleue",,1,"pir","pir_245","non",1,"03/06/2025"
"10173905",,"bleue","M",3,"fel",,"non",1,"04/06/2025"
"10173906",,"bleue","F",2,"fel",,"non",1,"04/06/2025"
"10173907",,"bleue",,1,"fel","fel_1","non",1,"04/06/2025"
"10173908",,"bleue",,1,"fel","fel_1","non",1,"04/06/2025"
"10173909",,"bleue",,1,"fel","fel_1","non",1,"04/06/2025"
"10173910",,"bleue",,1,"fel","fel_1","non",1,"04/06/2025"
"10173911",,"bleue",,1,"fel","fel_1","non",1,"04/06/2025"
"10173912",,"bleue",,1,"fel","fel_1","non",1,"04/06/2025"
"10173913",,"bleue",,1,"pir","pir_114","non",1,"05/06/2025"
"10173914",,"bleue",,1,"pir","pir_114","non",1,"05/06/2025"
"10173915",,"bleue",,1,"pir","pir_114","non",1,"05/06/2025"
"10173916",,"bleue",,1,"pir","pir_114","non",1,"05/06/2025"
"10173917",,"bleue",,1,"pir","pir_114","non",1,"05/06/2025"
"10173918",,"bleue",,1,"pir","pir_114","non",1,"05/06/2025"
"10173919",,"bleue",,1,"pir","pir_81","non",2,"06/06/2025"
"10173920",,"bleue",,1,"pir","pir_81","non",2,"06/06/2025"
"10173921",,"bleue",,1,"pir","pir_81","non",2,"06/06/2025"
"10173922",,"bleue",,1,"pir","pir_81","non",2,"06/06/2025"
"10173923",,"bleue",,1,"pir","pir_81","non",2,"06/06/2025"
"10173924",,"bleue",,1,"pir","pir_302","non",1,"05/06/2025"
"10173925",,"bleue",,1,"pir","pir_302","non",1,"05/06/2025"
"10173926",,"bleue",,1,"pir","pir_302","non",1,"05/06/2025"
"10173927",,"bleue",,1,"pir","pir_302","non",1,"05/06/2025"
"10173928",,"bleue",,1,"pir","pir_302","non",1,"05/06/2025"
"10173929",,"bleue",,1,"pir","pir_302","non",1,"05/06/2025"
"10173930",,"bleue",,1,"pir","pir_302","non",1,"05/06/2025"
"10173931",,"bleue",,1,"pir","pir_302","non",1,"05/06/2025"
"10174000",,"bleue",,1,"pir","pir_21","non",1,"03/06/2025"
"10174201",,"bleue",,1,"mos","mos_45","non",2,"26/06/2025"
"10174202","M65","charbo","M",2,"rou",,"non",1,"30/06/2025"
"10174301",,"bleue",,1,"rou","rou_43","non",1,"13/05/2025"
"10174302",,"bleue",,1,"rou","rou_43","non",1,"13/05/2025"
"10174303",,"bleue",,1,"rou","rou_43","non",1,"13/05/2025"
"10174304",,"bleue",,1,"rou","rou_43","non",1,"13/05/2025"
"10174305",,"bleue",,1,"rou","rou_43","non",1,"13/05/2025"
"10174306",,"bleue",,1,"rou","rou_43","non",1,"13/05/2025"
"10174307",,"bleue",,1,"rou","rou_43","non",1,"13/05/2025"
"10174308",,"bleue",,1,"rou","rou_43","non",1,"13/05/2025"
"10174309",,"bleue",,1,"rou","rou_43","non",1,"13/05/2025"
"10174310",,"bleue",,1,"rou","rou_27","non",1,"13/05/2025"
"10174311",,"bleue",,1,"rou","rou_27","non",1,"13/05/2025"
"10174312",,"bleue",,1,"rou","rou_27","non",2,"20/05/2025"
"10174313",,"bleue",,1,"rou","rou_27","non",1,"13/05/2025"
"10174314",,"bleue",,1,"rou","rou_27","non",1,"13/05/2025"
"10174315",,"bleue",,1,"rou","rou_27","non",2,"20/05/2025"
"10174316",,"bleue",,1,"rou","rou_27","non",1,"13/05/2025"
"10174317",,"bleue",,1,"rou","rou_27","non",2,"20/05/2025"
"10174318",,"bleue",,1,"rou","rou_27","non",2,"20/05/2025"
"10174319",,"bleue",,1,"rou","rou_318","non",1,"14/05/2025"
"10174320",,"bleue",,1,"rou","rou_318","non",1,"14/05/2025"
"10174321",,"bleue",,1,"rou","rou_318","non",1,"14/05/2025"
"10174322",,"bleue",,1,"rou","rou_318","non",1,"14/05/2025"
"10174323",,"bleue",,1,"rou","rou_318","non",1,"14/05/2025"
"10174324",,"bleue",,1,"rou","rou_318","non",1,"14/05/2025"
"10174325",,"bleue",,1,"rou","rou_318","non",1,"14/05/2025"
"10174326",,"bleue",,1,"rou","rou_318","non",1,"14/05/2025"
"10174327",,"bleue",,1,"rou","rou_318","non",1,"14/05/2025"
"10174328",,"bleue",,1,"rou","rou_317","non",1,"14/05/2025"
"10174329",,"bleue",,1,"rou","rou_317","non",1,"14/05/2025"
"10174330",,"bleue",,1,"rou","rou_317","non",1,"14/05/2025"
"10174331",,"bleue",,1,"rou","rou_317","non",1,"14/05/2025"
"10174332",,"bleue",,1,"rou","rou_317","non",1,"14/05/2025"
"10174333",,"bleue",,1,"rou","rou_317","non",1,"14/05/2025"
"10174334",,"bleue",,1,"rou","rou_317","non",1,"14/05/2025"
"10174335",,"bleue",,1,"rou","rou_317","non",1,"14/05/2025"
"10174336",,"bleue",,1,"rou","rou_317","non",1,"14/05/2025"
"10174337",,"bleue",,1,"rou","rou_317","non",1,"14/05/2025"
"10174338",,"bleue",,1,"rou","rou_317","non",1,"14/05/2025"
"10174339",,"bleue",,1,"rou","rou_369","non",1,"14/05/2025"
"10174340",,"bleue",,1,"rou","rou_369","non",1,"14/05/2025"
"10174341",,"bleue",,1,"rou","rou_369","non",1,"14/05/2025"
"10174342",,"bleue",,1,"rou","rou_369","non",1,"14/05/2025"
"10174343",,"bleue",,1,"rou","rou_369","non",1,"14/05/2025"
"10174344",,"bleue",,1,"rou","rou_369","non",1,"14/05/2025"
"10174345",,"bleue",,1,"rou","rou_369","non",1,"14/05/2025"
"10174346",,"bleue",,1,"rou","rou_369","non",1,"14/05/2025"
"10174347",,"bleue",,1,"rou","rou_369","non",1,"14/05/2025"
"10174348",,"bleue",,1,"rou","rou_65","non",1,"14/05/2025"
"10174349",,"bleue",,1,"rou","rou_65","non",1,"14/05/2025"
"10174350",,"bleue",,1,"rou","rou_65","non",1,"14/05/2025"
"10174351",,"bleue",,1,"rou","rou_65","non",1,"14/05/2025"
"10174352",,"bleue",,1,"rou","rou_65","non",1,"14/05/2025"
"10174353",,"bleue",,1,"rou","rou_65","non",1,"14/05/2025"
"10174354",,"bleue",,1,"rou","rou_315","non",1,"15/05/2025"
"10174355",,"bleue",,1,"rou","rou_315","non",1,"15/05/2025"
"10174356",,"bleue",,1,"rou","rou_315","non",1,"15/05/2025"
"10174357",,"bleue",,1,"rou","rou_315","non",1,"15/05/2025"
"10174358",,"bleue",,1,"rou","rou_315","non",1,"15/05/2025"
"10174359",,"bleue",,1,"rou","rou_315","non",1,"15/05/2025"
"10174360",,"bleue",,1,"rou","rou_315","non",1,"15/05/2025"
"10174361",,"bleue",,1,"rou","rou_315","non",1,"15/05/2025"
"10174362",,"bleue",,1,"rou","rou_315","non",1,"15/05/2025"
"10174363",,"bleue",,1,"rou","rou_315","non",1,"15/05/2025"
"10174364",,"bleue",,1,"rou","rou_3","non",1,"15/05/2025"
"10174365",,"bleue",,1,"rou","rou_3","non",1,"15/05/2025"
"10174366",,"bleue",,1,"rou","rou_3","non",1,"15/05/2025"
"10174367",,"bleue",,1,"rou","rou_3","non",1,"15/05/2025"
"10174368",,"bleue",,1,"rou","rou_3","non",1,"15/05/2025"
"10174369",,"bleue",,1,"rou","rou_3","non",1,"15/05/2025"
"10174370",,"bleue",,1,"rou","rou_3","non",1,"15/05/2025"
"10174371",,"bleue",,1,"rou","rou_24","non",1,"15/05/2025"
"10174372",,"bleue",,1,"rou","rou_24","non",1,"15/05/2025"
"10174373",,"bleue",,1,"rou","rou_24","non",1,"15/05/2025"
"10174374",,"bleue",,1,"rou","rou_24","non",1,"15/05/2025"
"10174375",,"bleue",,1,"rou","rou_24","non",1,"15/05/2025"
"10174376",,"bleue",,1,"rou","rou_24","non",1,"15/05/2025"
"10174377",,"bleue",,1,"rou","rou_24","non",1,"15/05/2025"
"10174378",,"bleue",,1,"rou","rou_24","non",1,"15/05/2025"
"10174379",,"bleue",,1,"rou","rou_24","non",1,"15/05/2025"
"10174380",,"bleue",,1,"rou","rou_24","non",1,"15/05/2025"
"10174381",,"bleue",,1,"rou","rou_47","non",2,"23/05/2025"
"10174382",,"bleue",,1,"rou","rou_47","non",1,"16/05/2025"
"10174383",,"bleue",,1,"rou","rou_47","non",2,"23/05/2025"
"10174384",,"bleue",,1,"rou","rou_47","non",1,"16/05/2025"
"10174385",,"bleue",,1,"rou","rou_47","non",1,"16/05/2025"
"10174386",,"bleue",,1,"rou","rou_47","non",1,"16/05/2025"
"10174387",,"bleue",,1,"rou","rou_47","non",1,"16/05/2025"
"10174388",,"bleue",,1,"rou","rou_47","non",2,"23/05/2025"
"10174389",,"bleue",,1,"rou","rou_47","non",1,"16/05/2025"
"10174390",,"bleue",,1,"rou","rou_47","non",1,"16/05/2025"
"10174391",,"bleue",,1,"rou","rou_13","non",1,"16/05/2025"
"10174392",,"bleue",,1,"rou","rou_13","non",1,"16/05/2025"
"10174393",,"bleue",,1,"rou","rou_13","non",1,"16/05/2025"
"10174394",,"bleue",,1,"rou","rou_13","non",1,"16/05/2025"
"10174395",,"bleue",,1,"rou","rou_13","non",1,"16/05/2025"
"10174396",,"bleue",,1,"rou","rou_13","non",1,"16/05/2025"
"10174397",,"bleue",,1,"rou","rou_175","non",1,"16/05/2025"
"10174398",,"bleue",,1,"rou","rou_175","non",1,"16/05/2025"
"10174399",,"bleue",,1,"rou","rou_175","non",1,"16/05/2025"
"10174400",,"bleue",,1,"rou","rou_175","non",1,"16/05/2025"
"10174401",,"bleue",,1,"rou","rou_201","non",1,"13/05/2025"
"10174402",,"bleue",,1,"rou","rou_201","non",1,"13/05/2025"
"10174403",,"bleue",,1,"rou","rou_201","non",1,"13/05/2025"
"10174404",,"bleue",,1,"rou","rou_201","non",1,"13/05/2025"
"10174405",,"bleue",,1,"rou","rou_201","non",1,"13/05/2025"
"10174406",,"bleue",,1,"rou","rou_201","non",1,"13/05/2025"
"10174407",,"bleue",,1,"rou","rou_201","non",1,"13/05/2025"
"10174408",,"bleue",,1,"rou","rou_201","non",1,"13/05/2025"
"10174409",,"bleue",,1,"rou","rou_201","non",1,"13/05/2025"
"10174410",,"bleue",,1,"rou","rou_201","non",1,"13/05/2025"
"10174411",,"bleue",,1,"rou","rou_83","non",1,"13/05/2025"
"10174412",,"bleue",,1,"rou","rou_83","non",1,"13/05/2025"
"10174413",,"bleue",,1,"rou","rou_83","non",1,"13/05/2025"
"10174414",,"bleue",,1,"rou","rou_83","non",1,"13/05/2025"
"10174415",,"bleue",,1,"rou","rou_83","non",1,"13/05/2025"
"10174416",,"bleue",,1,"rou","rou_83","non",1,"13/05/2025"
"10174417",,"bleue",,1,"rou","rou_83","non",1,"13/05/2025"
"10174418",,"bleue",,1,"rou","rou_83","non",1,"13/05/2025"
"10174419",,"bleue",,1,"rou","rou_83","non",1,"13/05/2025"
"10174420",,"bleue",,1,"rou","rou_83","non",1,"13/05/2025"
"10174421",,"bleue",,1,"rou","rou_178","non",1,"13/05/2025"
"10174422",,"bleue",,1,"rou","rou_178","non",1,"13/05/2025"
"10174423",,"bleue",,1,"rou","rou_178","non",1,"13/05/2025"
"10174424",,"bleue",,1,"rou","rou_178","non",1,"13/05/2025"
"10174425",,"bleue",,1,"rou","rou_178","non",1,"13/05/2025"
"10174426",,"bleue",,1,"rou","rou_178","non",1,"13/05/2025"
"10174427",,"bleue",,1,"rou","rou_178","non",1,"13/05/2025"
"10174428",,"bleue",,1,"rou","rou_178","non",1,"13/05/2025"
"10174429",,"bleue",,1,"rou","rou_178","non",1,"13/05/2025"
"10174430",,"bleue",,1,"rou","rou_178","non",1,"13/05/2025"
"10174431",,"bleue",,1,"rou","rou_67","non",1,"14/05/2025"
"10174432",,"bleue",,1,"rou","rou_67","non",1,"14/05/2025"
"10174433",,"bleue",,1,"rou","rou_67","non",1,"14/05/2025"
"10174434",,"bleue",,1,"rou","rou_67","non",1,"14/05/2025"
"10174435",,"bleue",,1,"rou","rou_67","non",1,"14/05/2025"
"10174436",,"bleue",,1,"rou","rou_67","non",1,"14/05/2025"
"10174437",,"bleue",,1,"rou","rou_67","non",1,"14/05/2025"
"10174438",,"bleue",,1,"rou","rou_67","non",1,"14/05/2025"
"10174439",,"bleue",,1,"rou","rou_75","non",1,"16/05/2025"
"10174440",,"bleue",,1,"rou","rou_75","non",1,"16/05/2025"
"10174441",,"bleue",,1,"rou","rou_75","non",1,"16/05/2025"
"10174442",,"bleue",,1,"rou","rou_75","non",1,"16/05/2025"
"10174443",,"bleue",,1,"rou","rou_75","non",1,"16/05/2025"
"10174444",,"bleue",,1,"rou","rou_75","non",1,"16/05/2025"
"10174445",,"bleue",,1,"rou","rou_75","non",1,"16/05/2025"
"10174446",,"bleue",,1,"rou","rou_75","non",1,"16/05/2025"
"10174447",,"bleue",,1,"rou","rou_75","non",1,"16/05/2025"
"10174448",,"bleue",,1,"rou","rou_75","non",1,"16/05/2025"
"10174449",,"bleue",,1,"rou","rou_307","non",1,"14/05/2025"
"10174450",,"bleue",,1,"rou","rou_307","non",1,"14/05/2025"
"10174451",,"bleue",,1,"rou","rou_307","non",1,"14/05/2025"
"10174452",,"bleue",,1,"rou","rou_307","non",1,"14/05/2025"
"10174453",,"bleue",,1,"rou","rou_307","non",1,"14/05/2025"
"10174454",,"bleue",,1,"rou","rou_307","non",1,"14/05/2025"
"10174455",,"bleue",,1,"rou","rou_307","non",1,"14/05/2025"
"10174456",,"bleue",,1,"rou","rou_307","non",1,"14/05/2025"
"10174457",,"bleue",,1,"rou","rou_307","non",1,"14/05/2025"
"10174458",,"bleue",,1,"rou","rou_233","non",2,"21/05/2025"
"10174459",,"bleue",,1,"rou","rou_233","non",2,"21/05/2025"
"10174460",,"bleue",,1,"rou","rou_233","non",2,"21/05/2025"
"10174461",,"bleue",,1,"rou","rou_221","non",1,"14/05/2025"
"10174462",,"bleue",,1,"rou","rou_221","non",1,"14/05/2025"
"10174463",,"bleue",,1,"rou","rou_221","non",1,"14/05/2025"
"10174464",,"bleue",,1,"rou","rou_221","non",1,"14/05/2025"
"10174465",,"bleue",,1,"rou","rou_221","non",1,"14/05/2025"
"10174466",,"bleue",,1,"rou","rou_217","non",1,"14/05/2025"
"10174467",,"bleue",,1,"rou","rou_217","non",1,"14/05/2025"
"10174468",,"bleue",,1,"rou","rou_217","non",1,"14/05/2025"
"10174469",,"bleue",,1,"rou","rou_217","non",1,"14/05/2025"
"10174470",,"bleue",,1,"rou","rou_217","non",1,"14/05/2025"
"10174471",,"bleue",,1,"rou","rou_217","non",1,"14/05/2025"
"10174472",,"bleue",,1,"rou","rou_217","non",1,"14/05/2025"
"10174473",,"bleue",,1,"rou","rou_213","non",1,"14/05/2025"
"10174474",,"bleue",,1,"rou","rou_213","non",1,"14/05/2025"
"10174475",,"bleue",,1,"rou","rou_213","non",1,"14/05/2025"
"10174476",,"bleue",,1,"rou","rou_213","non",1,"14/05/2025"
"10174477",,"bleue",,1,"rou","rou_213","non",1,"14/05/2025"
"10174478",,"bleue",,1,"rou","rou_213","non",1,"14/05/2025"
"10174479",,"bleue",,1,"rou","rou_213","non",1,"14/05/2025"
"10174480",,"bleue",,1,"rou","rou_213","non",1,"14/05/2025"
"10174481",,"bleue",,1,"rou","rou_213","non",1,"14/05/2025"
"10174482",,"bleue",,1,"rou","rou_161","non",1,"15/05/2025"
"10174483",,"bleue",,1,"rou","rou_161","non",1,"15/05/2025"
"10174484",,"bleue",,1,"rou","rou_161","non",1,"15/05/2025"
"10174485",,"bleue",,1,"rou","rou_161","non",1,"15/05/2025"
"10174486",,"bleue",,1,"rou","rou_161","non",1,"15/05/2025"
"10174487",,"bleue",,1,"rou","rou_161","non",1,"15/05/2025"
"10174488",,"bleue",,1,"rou","rou_161","non",1,"15/05/2025"
"10174489",,"bleue",,1,"rou","rou_161","non",1,"15/05/2025"
"10174490",,"bleue",,1,"rou","rou_161","non",1,"15/05/2025"
"10174491",,"bleue",,1,"rou","rou_161","non",1,"15/05/2025"
"10174492",,"bleue",,1,"rou","rou_73","non",1,"15/05/2025"
"10174493",,"bleue",,1,"rou","rou_73","non",1,"15/05/2025"
"10174494",,"bleue",,1,"rou","rou_73","non",1,"15/05/2025"
"10174495",,"bleue",,1,"rou","rou_73","non",1,"15/05/2025"
"10174496",,"bleue",,1,"rou","rou_62","non",1,"03/06/2025"
"10174497",,"bleue",,1,"rou","rou_62","non",1,"03/06/2025"
"10174498",,"bleue",,1,"rou","rou_62","non",1,"03/06/2025"
"10174499",,"bleue",,1,"rou","rou_62","non",1,"03/06/2025"
"10174500",,"bleue",,1,"rou","rou_62","non",1,"03/06/2025"
"10174501",,"bleue",,1,"rou","rou_359","non",1,"25/05/2025"
"10174502",,"bleue",,1,"rou","rou_359","non",1,"25/05/2025"
"10174503",,"bleue",,1,"rou","rou_359","non",1,"25/05/2025"
"10174504",,"bleue",,1,"rou","rou_359","non",1,"25/05/2025"
"10174505",,"bleue",,1,"rou","rou_359","non",1,"25/05/2025"
"10174506",,"bleue",,1,"rou","rou_359","non",1,"25/05/2025"
"10174507",,"bleue",,1,"rou","rou_359","non",1,"25/05/2025"
"10174508",,"bleue",,1,"rou","rou_370","non",1,"07/06/2025"
"10174509",,"bleue",,1,"rou","rou_370","non",1,"07/06/2025"
"10174510",,"bleue",,1,"rou","rou_370","non",1,"07/06/2025"
"10174511",,"bleue",,1,"rou","rou_370","non",1,"07/06/2025"
"10174512",,"bleue",,1,"rou","rou_370","non",1,"07/06/2025"
"10174513",,"bleue",,1,"rou","rou_370","non",1,"07/06/2025"
"10174514",,"bleue",,1,"rou","rou_370","non",1,"07/06/2025"
"10174515",,"bleue",,1,"rou","rou_370","non",1,"07/06/2025"
"10174516",,"bleue",,1,"rou","rou_370","non",1,"07/06/2025"
"10174517",,"bleue",,1,"rou","rou_322","non",1,"14/06/2025"
"10174518",,"bleue",,1,"rou","rou_322","non",1,"14/06/2025"
"10174519",,"bleue",,1,"rou","rou_322","non",1,"14/06/2025"
"10174520",,"bleue",,1,"rou","rou_322","non",1,"14/06/2025"
"10174521",,"bleue",,1,"rou","rou_360","non",1,"14/06/2025"
"10174522",,"bleue",,1,"rou","rou_360","non",1,"14/06/2025"
"10174523",,"bleue",,1,"rou","rou_360","non",1,"14/06/2025"
"10174524",,"bleue",,1,"rou","rou_360","non",1,"14/06/2025"
"10174525",,"bleue",,1,"rou","rou_360","non",1,"14/06/2025"
"10174526",,"bleue",,1,"rou","rou_360","non",1,"14/06/2025"
"10174527",,"bleue",,1,"rou","rou_360","non",1,"14/06/2025"
"10174528",,"bleue",,1,"rou","rou_327","non",1,"20/06/2025"
"10174529",,"bleue",,1,"rou","rou_327","non",1,"20/06/2025"
"10174530",,"bleue",,1,"rou","rou_327","non",1,"20/06/2025"
"10174531",,"bleue",,1,"rou","rou_327","non",1,"20/06/2025"
"10174532",,"bleue",,1,"rou","rou_327","non",1,"20/06/2025"
"10174601",,"bleue",,1,"rou","rou_175","non",1,"16/05/2025"
"10174602",,"bleue",,1,"rou","rou_175","non",1,"16/05/2025"
"10174603",,"bleue",,1,"rou","rou_175","non",1,"16/05/2025"
"10174604",,"bleue",,1,"rou","rou_175","non",1,"16/05/2025"
"10174605",,"bleue",,1,"rou","rou_175","non",1,"16/05/2025"
"10174606",,"bleue",,1,"rou","rou_175","non",1,"16/05/2025"
"10174607",,"bleue",,1,"rou","rou_57","non",1,"17/05/2025"
"10174608",,"bleue",,1,"rou","rou_57","non",1,"17/05/2025"
"10174609",,"bleue",,1,"rou","rou_57","non",1,"17/05/2025"
"10174610",,"bleue",,1,"rou","rou_57","non",1,"17/05/2025"
"10174611",,"bleue",,1,"rou","rou_57","non",2,"24/05/2025"
"10174612",,"bleue",,1,"rou","rou_57","non",1,"17/05/2025"
"10174613",,"bleue",,1,"rou","rou_57","non",1,"17/05/2025"
