"bague","autre_bague","espece","sexe","age_capture","age_current","lieu_bag","nic_naiss","sang_ok","nb_captures","last_mesure","nb_of","nb_cog"
"9282919",,"bleue",,"poussin",3,"mur","mur_48","non",1,"25/05/2023",0,0
"9282926",,"bleue",,"poussin",3,"pir","pir_246","non",1,"27/05/2023",0,0
"9282927",,"bleue",,"poussin",3,"pir","pir_246","non",1,"27/05/2023",0,0
"9282928",,"bleue",,"poussin",3,"pir","pir_246","non",1,"27/05/2023",0,0
"9282929",,"bleue",,"poussin",3,"pir","pir_246","non",1,"27/05/2023",0,0
"9282930",,"bleue",,"poussin",3,"pir","pir_246","non",1,"27/05/2023",0,0
"9282931",,"bleue",,"poussin",3,"pir","pir_246","non",1,"27/05/2023",0,0
"9282932",,"bleue",,"poussin",3,"pir","pir_246","non",1,"27/05/2023",0,0
"9282933",,"bleue",,"poussin",3,"pir","pir_246","non",1,"27/05/2023",0,0
"9282934",,"bleue",,"poussin",3,"pir","pir_247","non",2,"30/05/2023",0,0
"9282935",,"bleue","M","poussin",3,"pir","pir_247","oui",3,"30/05/2023",1,0
"9282936","metal/wo","bleue","F","poussin",3,"pir","pir_247","oui",4,"30/05/2023",1,0
"9282937","bleu foncé - métal / rouge","bleue","F","poussin",3,"pir","pir_247","oui",4,"30/05/2023",2,1
"9282938",,"bleue",,"poussin",3,"pir","pir_247","non",2,"30/05/2023",0,0
"9282939",,"bleue",,"poussin",3,"pir","pir_247","non",2,"30/05/2023",0,0
"9282940",,"bleue",,"poussin",3,"pir","pir_247","non",2,"30/05/2023",0,0
"9282941",,"bleue",,"poussin",3,"pir","pir_247","non",2,"30/05/2023",0,0
"9282942",,"bleue",,"poussin",3,"pir","pir_66","non",2,"31/05/2023",0,0
"9282943",,"bleue",,"poussin",3,"pir","pir_66","non",2,"31/05/2023",0,0
"9282944",,"bleue",,"poussin",3,"pir","pir_66","non",2,"31/05/2023",0,0
"9282945",,"bleue","M","poussin",3,"pir","pir_66","oui",4,"31/05/2023",1,1
"9282946",,"bleue",,"poussin",3,"pir","pir_66","non",2,"31/05/2023",0,0
"9282947",,"bleue",,"poussin",3,"pir","pir_66","non",2,"31/05/2023",0,0
"9282948",,"bleue","F","poussin",3,"pir","pir_66","oui",5,"31/05/2023",1,1
"9282949",,"bleue","F","adulte",5,"pir",,"oui",2,"01/06/2024",0,0
"9282951",,"bleue","M","adulte",5,"ava",,"oui",1,"30/05/2023",0,0
"9282952","m/v","bleue","M","juvénile",4,"mur",,"oui",3,"20/05/2024",0,0
"9282953",,"bleue",,"poussin",3,"fil","fil_10","non",1,"31/05/2023",0,0
"9282954",,"bleue",,"poussin",3,"fil","fil_10","non",1,"31/05/2023",0,0
"9282955",,"bleue",,"poussin",3,"fil","fil_10","non",1,"31/05/2023",0,0
"9282956",,"bleue",,"poussin",3,"fil","fil_10","non",1,"31/05/2023",0,0
"9282957",,"bleue",,"poussin",3,"fil","fil_10","non",1,"31/05/2023",0,0
"9282958",,"bleue",,"poussin",3,"fil","fil_10","non",1,"31/05/2023",0,0
"9282959",,"bleue",,"poussin",3,"fil","fil_10","non",1,"31/05/2023",0,0
"9282960",,"bleue","M","adulte",5,"tua",,"oui",1,"01/06/2023",0,0
"9282961",,"bleue",,"poussin",3,"tua","tua_217","non",1,"01/06/2023",0,0
"9282962",,"bleue",,"poussin",3,"tua","tua_217","non",1,"01/06/2023",0,0
"9282963",,"bleue",,"poussin",3,"tua","tua_217","non",1,"01/06/2023",0,0
"9282964",,"bleue",,"poussin",3,"tua","tua_217","non",1,"01/06/2023",0,0
"9282965",,"bleue",,"poussin",3,"tua","tua_217","non",1,"01/06/2023",0,0
"9282966",,"bleue",,"poussin",3,"tua","tua_217","non",1,"01/06/2023",0,0
"9282967",,"bleue",,"poussin",3,"tua","tua_217","non",1,"01/06/2023",0,0
"9282968",,"bleue","F","adulte",5,"tua",,"oui",1,"01/06/2023",0,0
"9282969",,"bleue",,"poussin",3,"tua","tua_223","non",1,"01/06/2023",0,0
"9282970",,"bleue",,"poussin",3,"tua","tua_223","non",1,"01/06/2023",0,0
"9282971",,"bleue",,"poussin",3,"tua","tua_223","non",1,"01/06/2023",0,0
"9282972",,"bleue",,"poussin",3,"tua","tua_223","non",1,"01/06/2023",0,0
"9282973",,"bleue",,"poussin",3,"tua","tua_223","non",1,"01/06/2023",0,0
"9282974",,"bleue",,"poussin",3,"tua","tua_224","non",1,"01/06/2023",0,0
"9282975",,"bleue",,"poussin",3,"tua","tua_224","non",1,"01/06/2023",0,0
"9282976",,"bleue",,"poussin",3,"tua","tua_224","non",1,"01/06/2023",0,0
"9282977",,"bleue",,"poussin",3,"tua","tua_224","non",1,"01/06/2023",0,0
"9282978",,"bleue",,"poussin",3,"tua","tua_224","non",1,"01/06/2023",0,0
"9282979",,"bleue",,"poussin",3,"tua","tua_224","non",1,"01/06/2023",0,0
"9282980",,"bleue",,"poussin",3,"tua","tua_224","non",1,"01/06/2023",0,0
"9282981",,"bleue",,"poussin",3,"tua","tua_224","non",1,"01/06/2023",0,0
"9282982",,"bleue",,"poussin",3,"tua","tua_224","non",1,"01/06/2023",0,0
"9282983",,"bleue",,"poussin",3,"pir","pir_159","non",2,"06/06/2023",0,0
"9282984",,"bleue","M","poussin",3,"pir","pir_159","oui",3,"06/06/2023",0,0
"9282985",,"bleue","M","poussin",3,"pir","pir_159","non",3,"06/06/2023",0,0
"9282986",,"bleue",,"poussin",3,"pir","pir_159","non",2,"06/06/2023",0,0
"9282987",,"bleue",,"poussin",3,"pir","pir_159","non",2,"06/06/2023",0,0
"9282988",,"bleue",,"poussin",3,"pir","pir_159","non",2,"06/06/2023",0,0
"9282989",,"bleue","F","poussin",3,"pir","pir_159","oui",4,"06/06/2023",1,1
"9282990",,"bleue",,"poussin",3,"pir","pir_49","non",2,"06/06/2023",0,0
"9282991",,"bleue",,"poussin",3,"pir","pir_49","non",2,"06/06/2023",0,0
"9282992",,"bleue",,"poussin",3,"pir","pir_49","non",2,"06/06/2023",0,0
"9282993",,"bleue",,"poussin",3,"pir","pir_49","non",2,"06/06/2023",0,0
"9282994",,"bleue",,"poussin",3,"pir","pir_49","non",2,"06/06/2023",0,0
"9282996",,"bleue",,"poussin",3,"pir","pir_81","non",2,"05/06/2023",0,0
"9282997",,"bleue",,"poussin",3,"pir","pir_81","non",2,"05/06/2023",0,0
"9282998",,"bleue",,"poussin",3,"pir","pir_81","non",2,"05/06/2023",0,0
"9282999",,"bleue",,"poussin",3,"pir","pir_81","non",2,"05/06/2023",0,0
"9283000",,"bleue",,"poussin",3,"pir","pir_81","non",2,"05/06/2023",0,0
"9283301","b/mo","bleue","F","juvénile",3,"ava",,"oui",1,"21/03/2024",0,0
"9283302","go/metal","bleue","F","juvénile",3,"ava",,"oui",1,"21/03/2024",0,0
"9283303",,"charbo","F","juvénile",3,"ava",,"oui",1,"21/03/2024",0,1
"9283304","m/vg","bleue","M","juvénile",3,"ava",,"oui",1,"21/03/2024",0,0
"9283305","yo/m","bleue","F","adulte",4,"ava",,"oui",1,"21/03/2024",0,0
"9283306","metal/vy","bleue","M","juvénile",3,"ava",,"oui",1,"21/03/2024",0,0
"9283307","m/va","bleue","M","adulte",4,"ava",,"oui",2,"08/05/2024",2,0
"9283308","m/jv","bleue","M","adulte",4,"ava",,"oui",4,"05/05/2025",3,1
"9283309","on/m","bleue","F","juvénile",3,"ava",,"oui",1,"21/03/2024",0,0
"9283310","op/m","bleue","F","juvénile",3,"ava",,"oui",4,"28/04/2025",3,1
"9283311","m/vp","bleue","M","juvénile",3,"ava",,"oui",1,"21/03/2024",0,0
"9283312",,"charbo","F","juvénile",3,"ava",,"oui",1,"21/03/2024",0,1
"9283313","oo/m","bleue","F","juvénile",3,"ava",,"oui",3,"15/05/2025",2,0
"9283314","m/vo","bleue","M","juvénile",3,"ava",,"oui",3,"21/04/2025",1,0
"9283315",,"charbo","F","juvénile",3,"ava",,"oui",1,"21/03/2024",0,1
"9283316","o(yr)/m","bleue","F","juvénile",3,"ava",,"non",1,"21/03/2024",0,0
"9283317","r/ometal","bleue","F","juvénile",3,"ava",,"non",1,"21/03/2024",1,0
"9283318","(yr)/om","bleue","F","juvénile",3,"ava",,"oui",1,"21/03/2024",0,0
"9283319","vm/j","bleue","M","juvénile",3,"ava",,"oui",1,"21/03/2024",0,0
"9283320","m/ v(yr)","bleue","M","juvénile",3,"ava",,"non",2,"14/05/2024",2,0
"9283321",,"charbo","M","juvénile",3,"mur",,"oui",1,"22/03/2024",0,1
"9283322","o/m","bleue","F","juvénile",3,"mur",,"oui",2,"25/04/2024",1,1
"9283323","m/v","bleue","M","juvénile",3,"mur",,"oui",3,"08/06/2024",0,0
"9283324",,"charbo","F","adulte",4,"mur",,"oui",1,"22/03/2024",0,1
"9283325","o/m","bleue","F","juvénile",3,"mur",,"oui",1,"22/03/2024",0,0
"9283326","o/m","bleue","F","adulte",4,"mur",,"oui",3,"18/05/2025",1,0
"9283327","m/v","bleue","M","adulte",4,"mur",,"oui",3,"18/05/2025",0,0
"9283328","o/m","bleue","C","juvénile",3,"mur",,"oui",4,"11/06/2025",0,0
"9283329","o/m","bleue","F","juvénile",3,"mur",,"oui",2,"30/04/2024",0,0
"9283330","m/v","bleue","M","adulte",4,"mur",,"oui",2,"03/05/2024",0,0
"9283331","o/m","bleue","F","adulte",4,"mur",,"oui",1,"22/03/2024",0,0
"9283332","m/v","bleue","M","adulte",4,"mur",,"oui",2,"27/04/2024",0,0
"9283333",,"charbo","F","juvénile",3,"mur",,"oui",1,"22/03/2024",0,1
"9283334",,"charbo","M","juvénile",3,"mur",,"oui",1,"22/03/2024",0,1
"9283335",,"charbo","F","juvénile",3,"mur",,"oui",1,"22/03/2024",0,1
"9283336","m/v","bleue","M","juvénile",3,"mur",,"oui",1,"22/03/2024",0,0
"9283337","m/v","bleue","M","juvénile",3,"mur",,"oui",2,"26/04/2024",0,0
"9283338","o/m","bleue","F","juvénile",3,"mur",,"oui",1,"22/03/2024",1,0
"9283339","m/v","bleue","M","adulte",4,"mur",,"oui",1,"22/03/2024",0,0
"9283340","o/m","bleue","F","adulte",4,"mur",,"oui",2,"30/04/2024",0,0
"9283341","o/m","bleue","F","juvénile",3,"mur",,"oui",1,"22/03/2024",0,0
"9283342",,"charbo","M","juvénile",3,"ari",,"oui",1,"23/03/2024",0,0
"9283343",,"charbo","F","juvénile",3,"ari",,"oui",1,"23/03/2024",0,1
"9283344",,"bleue","F","juvénile",3,"ari",,"oui",1,"23/03/2024",0,0
"9283345",,"bleue","M","juvénile",3,"ari",,"oui",2,"04/05/2024",0,0
"9283346",,"charbo","F","juvénile",3,"ari",,"oui",1,"23/03/2024",0,1
"9283347",,"charbo","F","juvénile",3,"ari",,"oui",1,"23/03/2024",0,1
"9283348","wa/m","bleue","F","juvénile",3,"ari",,"oui",4,"25/04/2025",1,0
"9283349",,"bleue","M","juvénile",3,"ari",,"oui",3,"25/05/2024",0,0
"9283350",,"bleue","F","juvénile",3,"ari",,"oui",2,"11/05/2024",0,0
"9283351",,"bleue","F","juvénile",3,"fil",,"oui",2,"04/05/2024",0,0
"9283352",,"bleue","F","juvénile",3,"fil",,"oui",2,"11/05/2024",0,0
"9283353",,"charbo","M","juvénile",3,"gra",,"non",1,"25/03/2024",0,1
"9283354",,"charbo","F","juvénile",3,"gra",,"oui",1,"25/03/2024",0,1
"9283355",,"bleue","F","juvénile",3,"gra",,"oui",1,"25/03/2024",0,0
"9283356",,"charbo","F","juvénile",3,"gra",,"oui",1,"25/03/2024",0,1
"9283357",,"bleue","M","juvénile",3,"gra",,"oui",1,"25/03/2024",0,0
"9283358",,"bleue","F","juvénile",3,"gra",,"oui",2,"07/05/2024",0,0
"9283359",,"charbo","F","juvénile",3,"fil",,"oui",2,"21/05/2025",0,1
"9283360",,"bleue","M","juvénile",3,"fil",,"non",3,"12/05/2024",0,0
"9283361",,"charbo","M","juvénile",3,"fil",,"oui",1,"25/03/2024",0,1
"9283401",,"bleue",,"poussin",3,"fel","fel_11","non",1,"11/05/2023",0,0
"9283402",,"bleue",,"poussin",3,"fel","fel_11","non",1,"11/05/2023",0,0
"9283403",,"bleue",,"poussin",3,"fel","fel_11","non",1,"11/05/2023",0,0
"9283404",,"bleue",,"poussin",3,"fel","fel_11","non",1,"11/05/2023",0,0
"9283405",,"bleue",,"poussin",3,"fel","fel_11","non",1,"11/05/2023",0,0
"9283406",,"bleue",,"poussin",3,"fel","fel_11","non",1,"11/05/2023",0,0
"9283407",,"bleue","M","poussin",3,"fel","fel_11","oui",2,"11/05/2023",0,0
"9283408",,"bleue",,"poussin",3,"fel","fel_11","non",1,"11/05/2023",0,0
"9283409",,"bleue",,"poussin",3,"fil","fil_15","non",1,"11/05/2023",0,0
"9283410",,"bleue","M","poussin",3,"fil","fil_15","oui",3,"11/05/2023",0,0
"9283411",,"bleue",,"poussin",3,"fil","fil_15","non",1,"11/05/2023",0,0
"9283412",,"bleue",,"poussin",3,"fil","fil_15","non",1,"11/05/2023",0,0
"9283413",,"bleue",,"poussin",3,"fil","fil_15","non",1,"11/05/2023",0,0
"9283414",,"bleue",,"poussin",3,"fil","fil_21","non",1,"11/05/2023",0,0
"9283415",,"bleue",,"poussin",3,"fil","fil_21","non",1,"11/05/2023",0,0
"9283416",,"bleue",,"poussin",3,"fil","fil_21","non",1,"11/05/2023",0,0
"9283417",,"bleue",,"poussin",3,"fil","fil_21","non",1,"11/05/2023",0,0
"9283418",,"bleue",,"poussin",3,"fil","fil_21","non",1,"11/05/2023",0,0
"9283419",,"bleue",,"poussin",3,"fil","fil_21","non",1,"11/05/2023",0,0
"9283420",,"bleue",,"poussin",3,"fil","fil_21","non",1,"11/05/2023",0,0
"9283421",,"bleue",,"poussin",3,"fil","fil_21","non",1,"11/05/2023",0,0
"9283422",,"bleue",,"poussin",3,"fel","fel_15","non",1,"12/05/2023",0,0
"9283423",,"bleue",,"poussin",3,"fel","fel_15","non",1,"12/05/2023",0,0
"9283424",,"bleue",,"poussin",3,"fel","fel_15","non",1,"12/05/2023",0,0
"9283425",,"bleue",,"poussin",3,"fel","fel_15","non",1,"12/05/2023",0,0
"9283426",,"bleue","M","juvénile",4,"ava",,"oui",3,"09/05/2025",2,0
"9283427",,"bleue","M","adulte",5,"fil",,"non",1,"13/05/2023",0,0
"9283428",,"bleue",,"poussin",3,"fil","fil_3","non",1,"13/05/2023",0,0
"9283429",,"bleue",,"poussin",3,"mur","mur_30","non",2,"20/05/2023",0,0
"9283430","metal/violet","bleue","M","poussin",3,"mur","mur_30","oui",3,"20/05/2023",0,0
"9283431",,"bleue",,"poussin",3,"mur","mur_30","non",2,"20/05/2023",0,0
"9283432",,"bleue",,"poussin",3,"mur","mur_30","non",2,"20/05/2023",0,0
"9283433",,"bleue",,"poussin",3,"mur","mur_30","non",2,"20/05/2023",0,0
"9283434",,"bleue",,"poussin",3,"mur","mur_30","non",2,"20/05/2023",0,0
"9283435",,"bleue",,"poussin",3,"mur","mur_30","non",2,"20/05/2023",0,0
"9283436",,"charbo","M","adulte",5,"fil",,"oui",2,"03/05/2025",0,0
"9283437",,"charbo","F","juvénile",4,"fil",,"oui",2,"03/05/2025",0,0
"9283438",,"bleue","M","juvénile",4,"fel",,"non",1,"15/05/2023",0,0
"9283439",,"bleue","F","juvénile",4,"gra",,"oui",1,"15/05/2023",0,0
"9283440",,"bleue",,"poussin",3,"gra","gra_7","non",2,"20/05/2023",0,0
"9283441",,"bleue",,"poussin",3,"gra","gra_7","non",2,"20/05/2023",0,0
"9283442",,"bleue",,"poussin",3,"gra","gra_7","non",2,"20/05/2023",0,0
"9283443",,"bleue",,"poussin",3,"gra","gra_7","non",2,"20/05/2023",0,0
"9283444",,"bleue",,"poussin",3,"gra","gra_7","non",2,"20/05/2023",0,0
"9283445",,"bleue",,"poussin",3,"gra","gra_7","non",2,"20/05/2023",0,0
"9283446",,"bleue",,"poussin",3,"gra","gra_7","non",2,"20/05/2023",0,0
"9283447",,"bleue","F","juvénile",4,"gra",,"non",4,"13/05/2025",0,0
"9283448",,"bleue",,"poussin",3,"gra","gra_13","non",1,"15/05/2023",0,0
"9283449",,"bleue",,"poussin",3,"gra","gra_13","non",1,"15/05/2023",0,0
"9283450",,"bleue",,"poussin",3,"gra","gra_13","non",1,"15/05/2023",0,0
"9283451",,"bleue",,"poussin",3,"gra","gra_13","non",1,"15/05/2023",0,0
"9283452",,"bleue",,"poussin",3,"gra","gra_13","non",1,"15/05/2023",0,0
"9283453",,"bleue",,"poussin",3,"gra","gra_13","non",1,"15/05/2023",0,0
"9283454",,"bleue",,"poussin",3,"gra","gra_13","non",1,"15/05/2023",0,0
"9283455",,"charbo","F","adulte",5,"mur",,"oui",3,"26/05/2025",0,0
"9283456",,"bleue","F","adulte",5,"fil",,"non",1,"17/05/2023",0,0
"9283457",,"bleue","M","adulte",5,"fil",,"oui",1,"17/05/2023",0,0
"9283458","r/ma","bleue","F","juvénile",4,"fil",,"non",5,"30/04/2025",1,1
"9283459",,"bleue",,"poussin",3,"mur","mur_53","non",1,"17/05/2023",0,0
"9283460",,"bleue","F","poussin",3,"mur","mur_53","oui",2,"17/05/2023",0,0
"9283461",,"bleue",,"poussin",3,"mur","mur_53","non",1,"17/05/2023",0,0
"9283462",,"bleue",,"poussin",3,"mur","mur_53","non",1,"17/05/2023",0,0
"9283463",,"bleue",,"poussin",3,"mur","mur_53","non",1,"17/05/2023",0,0
"9283464",,"bleue",,"poussin",3,"mur","mur_53","non",1,"17/05/2023",0,0
"9283465",,"bleue",,"poussin",3,"mur","mur_53","non",1,"17/05/2023",0,0
"9283466",,"bleue",,"poussin",3,"mur","mur_53","non",1,"17/05/2023",0,0
"9283467",,"bleue",,"poussin",3,"mur","mur_53","non",1,"17/05/2023",0,0
"9283468",,"bleue",,"poussin",3,"mur","mur_53","non",1,"17/05/2023",0,0
"9283469",,"bleue","F","adulte",5,"fil",,"non",1,"19/05/2023",0,0
"9283470",,"bleue",,"poussin",3,"fil","fil_14","non",1,"19/05/2023",0,0
"9283471",,"bleue",,"poussin",3,"fil","fil_14","non",1,"19/05/2023",0,0
"9283472",,"bleue",,"poussin",3,"fil","fil_14","non",1,"19/05/2023",0,0
"9283473",,"bleue","F","poussin",3,"fil","fil_14","oui",5,"19/05/2023",0,0
"9283474",,"bleue",,"poussin",3,"fil","fil_14","non",1,"19/05/2023",0,0
"9283475",,"bleue",,"poussin",3,"fil","fil_14","non",1,"19/05/2023",0,0
"9283476",,"bleue",,"poussin",3,"fil","fil_5","non",1,"19/05/2023",0,0
"9283477",,"bleue",,"poussin",3,"fil","fil_5","non",1,"19/05/2023",0,0
"9283478",,"bleue",,"poussin",3,"fil","fil_5","non",1,"19/05/2023",0,0
"9283479",,"bleue",,"poussin",3,"fil","fil_5","non",1,"19/05/2023",0,0
"9283480",,"bleue",,"poussin",3,"fil","fil_5","non",1,"19/05/2023",0,0
"9283481",,"bleue",,"poussin",3,"fil","fil_5","non",1,"19/05/2023",0,0
"9283482",,"bleue","M","poussin",3,"fil","fil_5","oui",3,"19/05/2023",0,0
"9283483",,"bleue",,"poussin",3,"gra","gra_11","non",1,"20/05/2023",0,0
"9283484",,"bleue","M","poussin",3,"gra","gra_11","oui",2,"20/05/2023",0,0
"9283485",,"bleue",,"poussin",3,"gra","gra_11","non",1,"20/05/2023",0,0
"9283486",,"bleue",,"poussin",3,"gra","gra_11","non",1,"20/05/2023",0,0
"9283487",,"bleue",,"poussin",3,"gra","gra_11","non",1,"20/05/2023",0,0
"9283488",,"bleue",,"poussin",3,"fel","fel_16","non",1,"20/05/2023",0,0
"9283489",,"bleue",,"poussin",3,"fel","fel_16","non",1,"20/05/2023",0,0
"9283490",,"bleue",,"poussin",3,"fel","fel_16","non",1,"20/05/2023",0,0
"9283491",,"bleue",,"poussin",3,"fel","fel_16","non",1,"20/05/2023",0,0
"9283492",,"bleue",,"poussin",3,"fel","fel_16","non",1,"20/05/2023",0,0
"9283493",,"bleue",,"poussin",3,"fel","fel_16","non",1,"20/05/2023",0,0
"9283494",,"bleue",,"poussin",3,"fel","fel_16","non",1,"20/05/2023",0,0
"9283495",,"bleue",,"poussin",3,"fil","fil_19","non",1,"23/05/2023",0,0
"9283496",,"bleue",,"poussin",3,"fil","fil_19","non",1,"23/05/2023",0,0
"9283497",,"bleue",,"poussin",3,"fil","fil_19","non",1,"23/05/2023",0,0
"9283498",,"bleue",,"poussin",3,"fil","fil_19","non",1,"23/05/2023",0,0
"9283499",,"bleue",,"poussin",3,"fil","fil_19","non",1,"23/05/2023",0,0
"9283500",,"bleue",,"poussin",3,"fil","fil_19","non",1,"23/05/2023",0,0
"9283601",,"bleue",,"poussin",3,"mur","mur_85","non",1,"10/05/2023",0,0
"9283602",,"bleue",,"poussin",3,"mur","mur_85","non",1,"10/05/2023",0,0
"9283603",,"bleue",,"poussin",3,"mur","mur_85","non",1,"10/05/2023",0,0
"9283604",,"bleue",,"poussin",3,"mur","mur_85","non",1,"10/05/2023",0,0
"9283605","m/o","bleue","F","poussin",3,"mur","mur_85","oui",3,"10/05/2023",1,0
"9283606",,"bleue",,"poussin",3,"mur","mur_85","non",1,"10/05/2023",0,0
"9283607",,"bleue",,"poussin",3,"mur","mur_47","non",1,"10/05/2023",0,0
"9283608",,"bleue",,"poussin",3,"mur","mur_47","non",1,"10/05/2023",0,0
"9283609",,"bleue",,"poussin",3,"mur","mur_47","non",1,"10/05/2023",0,0
"9283610",,"bleue",,"poussin",3,"mur","mur_49","non",1,"12/05/2023",0,0
"9283611",,"bleue",,"poussin",3,"mur","mur_49","non",1,"12/05/2023",0,0
"9283612",,"bleue",,"poussin",3,"mur","mur_49","non",1,"12/05/2023",0,0
"9283613",,"bleue",,"poussin",3,"mur","mur_49","non",1,"12/05/2023",0,0
"9283614",,"bleue","F","poussin",3,"mur","mur_49","non",3,"12/05/2023",0,0
"9283615",,"bleue",,"poussin",3,"mur","mur_49","non",1,"12/05/2023",0,0
"9283616",,"bleue",,"poussin",3,"mur","mur_49","non",1,"12/05/2023",0,0
"9283617",,"bleue",,"poussin",3,"mur","mur_49","non",1,"12/05/2023",0,0
"9283618",,"bleue",,"poussin",3,"fil","fil_19bis","non",2,"19/05/2023",0,0
"9283619",,"bleue",,"poussin",3,"fil","fil_19bis","non",2,"19/05/2023",0,0
"9283620",,"bleue",,"poussin",3,"fil","fil_19bis","non",2,"19/05/2023",0,0
"9283621",,"bleue",,"poussin",3,"fil","fil_19bis","non",2,"19/05/2023",0,0
"9283622",,"bleue",,"poussin",3,"fil","fil_19bis","non",2,"19/05/2023",0,0
"9283623",,"bleue",,"poussin",3,"fil","fil_19bis","non",2,"19/05/2023",0,0
"9283624",,"bleue",,"poussin",3,"mur","mur_57","non",1,"13/05/2023",0,0
"9283625",,"bleue",,"poussin",3,"mur","mur_57","non",1,"13/05/2023",0,0
"9283626",,"bleue",,"poussin",3,"mur","mur_57","non",1,"13/05/2023",0,0
"9283627",,"bleue",,"poussin",3,"mur","mur_57","non",1,"13/05/2023",0,0
"9283628",,"bleue",,"poussin",3,"mur","mur_57","non",1,"13/05/2023",0,0
"9283629",,"bleue",,"poussin",3,"mur","mur_57","non",1,"13/05/2023",0,0
"9283630",,"bleue",,"poussin",3,"mur","mur_57","non",1,"13/05/2023",0,0
"9283631",,"bleue",,"poussin",3,"fel","fel_12","non",1,"13/05/2023",0,0
"9283632",,"bleue",,"poussin",3,"fel","fel_12","non",1,"13/05/2023",0,0
"9283633",,"bleue",,"poussin",3,"fel","fel_12","non",1,"13/05/2023",0,0
"9283634",,"bleue",,"poussin",3,"fel","fel_12","non",1,"13/05/2023",0,0
"9283635",,"bleue",,"poussin",3,"fel","fel_12","non",1,"13/05/2023",0,0
"9283636",,"bleue",,"poussin",3,"fel","fel_12","non",1,"13/05/2023",0,0
"9283637",,"bleue",,"poussin",3,"fil","fil_25","non",1,"14/05/2023",0,0
"9283638",,"bleue",,"poussin",3,"fil","fil_25","non",1,"14/05/2023",0,0
"9283639",,"bleue",,"poussin",3,"fil","fil_25","non",1,"14/05/2023",0,0
"9283640",,"bleue","F","poussin",3,"fil","fil_25","oui",2,"14/05/2023",0,0
"9283641",,"bleue",,"poussin",3,"fil","fil_25","non",1,"14/05/2023",0,0
"9283642",,"bleue",,"poussin",3,"fil","fil_25","non",1,"14/05/2023",0,0
"9283643",,"bleue",,"poussin",3,"fil","fil_25","non",1,"14/05/2023",0,0
"9283644",,"bleue",,"poussin",3,"ari","ari_16","non",1,"14/05/2023",0,0
"9283645",,"bleue",,"poussin",3,"ari","ari_16","non",1,"14/05/2023",0,0
"9283646",,"bleue",,"poussin",3,"ari","ari_16","non",1,"14/05/2023",0,0
"9283647",,"bleue",,"poussin",3,"ari","ari_16","non",1,"14/05/2023",0,0
"9283648",,"bleue",,"poussin",3,"ari","ari_16","non",1,"14/05/2023",0,0
"9283649",,"bleue",,"poussin",3,"ari","ari_29","non",1,"14/05/2023",0,0
"9283650",,"bleue",,"poussin",3,"ari","ari_29","non",1,"14/05/2023",0,0
"9283651",,"bleue",,"poussin",3,"ari","ari_29","non",1,"14/05/2023",0,0
"9283652",,"bleue",,"poussin",3,"ari","ari_29","non",1,"14/05/2023",0,0
"9283653",,"bleue",,"poussin",3,"ari","ari_29","non",1,"14/05/2023",0,0
"9283654",,"bleue",,"poussin",3,"ari","ari_29","non",1,"14/05/2023",0,0
"9283655",,"bleue",,"poussin",3,"ari","ari_29","non",1,"14/05/2023",0,0
"9283656",,"bleue",,"poussin",3,"ari","ari_29","non",1,"14/05/2023",0,0
"9283657",,"bleue",,"poussin",3,"ari","ari_4","non",1,"14/05/2023",0,0
"9283658",,"bleue",,"poussin",3,"ava","ava_1","non",1,"14/05/2023",0,0
"9283659",,"bleue",,"poussin",3,"ava","ava_1","non",1,"14/05/2023",0,0
"9283660",,"bleue",,"poussin",3,"ava","ava_1","non",1,"14/05/2023",0,0
"9283661",,"bleue",,"poussin",3,"ava","ava_1","non",1,"14/05/2023",0,0
"9283662",,"bleue",,"poussin",3,"ava","ava_1","non",1,"14/05/2023",0,0
"9283663",,"bleue",,"poussin",3,"ava","ava_1","non",1,"14/05/2023",0,0
"9283664",,"bleue",,"poussin",3,"ava","ava_1","non",1,"14/05/2023",0,0
"9283665",,"bleue",,"poussin",3,"ava","ava_1","non",1,"14/05/2023",0,0
"9283666",,"bleue",,"poussin",3,"ava","ava_1","non",1,"14/05/2023",0,0
"9283667",,"bleue",,"poussin",3,"mur","mur_32","non",1,"18/05/2023",0,0
"9283668",,"bleue",,"poussin",3,"ava","ava_14","non",1,"18/05/2023",0,0
"9283669",,"bleue",,"poussin",3,"ava","ava_14","non",1,"18/05/2023",0,0
"9283670",,"bleue",,"poussin",3,"ava","ava_14","non",1,"18/05/2023",0,0
"9283671",,"bleue",,"poussin",3,"ava","ava_14","non",1,"18/05/2023",0,0
"9283672",,"bleue",,"poussin",3,"ava","ava_14","non",1,"18/05/2023",0,0
"9283673",,"bleue",,"poussin",3,"ava","ava_14","non",1,"18/05/2023",0,0
"9283674",,"bleue",,"poussin",3,"ava","ava_14","non",1,"18/05/2023",0,0
"9283675",,"bleue",,"poussin",3,"ava","ava_14","non",1,"18/05/2023",0,0
"9283676",,"bleue",,"poussin",3,"gra","gra_15","non",1,"20/05/2023",0,0
"9283677",,"bleue",,"poussin",3,"gra","gra_15","non",1,"20/05/2023",0,0
"9283678",,"bleue",,"poussin",3,"gra","gra_15","non",1,"20/05/2023",0,0
"9283679",,"bleue",,"poussin",3,"gra","gra_15","non",1,"20/05/2023",0,0
"9283680",,"bleue",,"poussin",3,"gra","gra_15","non",1,"20/05/2023",0,0
