"bague","autre_bague","espece","sexe","age_2025","lieu_bag","nic_naiss","sang_ok","number_captures","nb_of","nb_cog"
"8183242",,"bleue",,9,"mur","mur_51","non",,,
"8183243",,"bleue","F",8,"mur",,"oui",1,0,0
"8183244",,"bleue",,9,"ari","ari_6","non",,,
"8183245",,"bleue",,9,"mur","mur_43","non",,,
"8183246",,"bleue","F",8,"fil",,"oui",2,0,0
"8183247",,"bleue","F",8,"mur",,"non",4,1,1
"8183248",,"bleue",,9,"fil","fil_10","non",,,
"8183249",,"bleue",,9,"fil","fil_10","non",,,
"8183250",,"bleue",,9,"fil","fil_10","non",,,
"8183251",,"bleue",,9,"fil","fil_10","non",,,
"8183252",,"bleue",,9,"fil","fil_10","non",,,
"8183253",,"bleue",,9,"fil","fil_10","non",,,
"8183254",,"bleue",,9,"fil","fil_10","non",,,
"8183255",,"bleue",,9,"fil","fil_3","non",,,
"8183256",,"bleue",,9,"fil","fil_3","non",,,
"8183257",,"bleue",,9,"fil","fil_3","non",,,
"8183258",,"bleue","M",9,"fil","fil_3","oui",1,0,0
"8183259",,"bleue",,9,"fil","fil_3","non",,,
"8183260",,"bleue",,9,"fil","fil_3","non",,,
"8183261",,"bleue","F",9,"fil","fil_3","oui",1,0,0
"8183262",,"bleue",,9,"fil","fil_3","non",,,
"8183263",,"bleue",,9,"fil","fil_3","non",,,
"8183264",,"bleue","M",8,"mur",,"oui",1,0,0
"8183265",,"charbo",,9,"mur","mur_36","non",,,
"8183266",,"charbo","F",7,"mur",,"oui",1,0,0
"8183267",,"bleue",,9,"mur","mur_47","non",,,
"8183268",,"bleue",,9,"mur","mur_47","non",,,
"8183269",,"bleue",,9,"mur","mur_47","non",,,
"8183270",,"bleue",,9,"mur","mur_47","non",,,
"8183271",,"bleue",,9,"mur","mur_47","non",,,
"8183272",,"bleue",,9,"mur","mur_47","non",,,
"8183273",,"bleue",,9,"mur","mur_47","non",,,
"8183274",,"bleue",,9,"mur","mur_47","non",,,
"8183275",,"bleue",,9,"mur","mur_47","non",,,
"8183276",,"bleue",,9,"mur","mur_51","non",,,
"8183277",,"bleue",,9,"mur","mur_51","non",,,
"8183278",,"bleue",,9,"mur","mur_51","non",,,
"8183279",,"bleue",,9,"mur","mur_51","non",,,
"8183280",,"bleue",,9,"mur","mur_51","non",,,
"8183281",,"bleue",,9,"mur","mur_51","non",,,
"8183282",,"bleue",,9,"mur","mur_51","non",,,
"8183283",,"bleue",,9,"mur","mur_51","non",,,
"8183284",,"bleue",,9,"mur","mur_57","non",,,
"8183285",,"bleue",,9,"mur","mur_57","non",,,
"8183286",,"bleue",,9,"mur","mur_57","non",,,
"8183287",,"bleue",,9,"mur","mur_57","non",,,
"8183288",,"bleue",,9,"mur","mur_57","non",,,
"8183289",,"bleue",,9,"mur","mur_57","non",,,
"8183290",,"bleue",,9,"mur","mur_57","non",,,
"8183291",,"bleue",,9,"mur","mur_57","non",,,
"8183292",,"bleue",,9,"mur","mur_57","non",,,
"8183293",,"bleue",,9,"mur","mur_34","non",,,
"8183294",,"bleue",,9,"mur","mur_34","non",,,
"8183295",,"bleue",,9,"mur","mur_34","non",,,
"8183296",,"bleue",,9,"mur","mur_34","non",,,
"8183297",,"bleue",,9,"mur","mur_34","non",,,
"8183298",,"bleue",,9,"mur","mur_34","non",,,
"8183299",,"bleue","F",9,"mur","mur_34","oui",4,1,1
"8183300",,"bleue",,9,"mur","mur_34","non",,,
"8183301",,"bleue",,9,"mur","mur_78","non",,,
"8183302",,"bleue",,9,"mur","mur_78","non",,,
"8183303",,"bleue",,9,"mur","mur_78","non",,,
"8183304",,"bleue",,9,"mur","mur_78","non",,,
"8183305",,"bleue",,9,"mur","mur_78","non",,,
"8183306",,"bleue",,9,"mur","mur_78","non",,,
"8183307",,"bleue",,9,"mur","mur_78","non",,,
"8183308",,"bleue",,9,"mur","mur_78","non",,,
"8183309",,"bleue",,9,"mur","mur_45","non",,,
"8183310",,"bleue",,9,"mur","mur_45","non",,,
"8183311",,"bleue",,9,"mur","mur_45","non",,,
"8183312",,"bleue",,9,"mur","mur_45","non",,,
"8183313",,"bleue",,9,"mur","mur_45","non",,,
"8183314",,"bleue",,9,"mur","mur_45","non",,,
"8183315",,"bleue",,9,"mur","mur_45","non",,,
"8183316",,"bleue",,9,"mur","mur_45","non",,,
"8183317",,"bleue",,9,"mur","mur_45","non",,,
"8183318",,"bleue",,9,"ava","ava_3","non",,,
"8183319",,"bleue",,9,"ava","ava_3","non",,,
"8183320",,"bleue",,9,"ava","ava_3","non",,,
"8183321",,"bleue",,9,"ava","ava_3","non",,,
"8183322",,"bleue",,9,"ava","ava_3","non",,,
"8183323",,"bleue",,9,"ava","ava_3","non",,,
"8183324",,"bleue",,9,"ava","ava_3","non",,,
"8183325",,"bleue",,9,"ava","ava_3","non",,,
"8183326",,"bleue","M",9,"ava","ava_3","non",5,2,2
"8183327",,"bleue",,9,"ava","ava_3","non",,,
"8183328",,"bleue",,9,"fel","fel_12","non",,,
"8183329",,"bleue",,9,"fel","fel_12","non",,,
"8183330",,"bleue",,9,"fel","fel_12","non",,,
"8183331",,"bleue",,9,"fel","fel_12","non",,,
"8183332",,"bleue",,9,"fel","fel_12","non",,,
"8183333",,"bleue",,9,"fel","fel_12","non",,,
"8183334",,"bleue",,9,"fel","fel_12","non",,,
"8183335",,"bleue",,9,"fel","fel_12","non",,,
"8183336",,"bleue",,9,"fel","fel_1","non",,,
"8183337",,"bleue",,9,"fel","fel_1","non",,,
"8183338",,"bleue",,9,"fel","fel_1","non",,,
"8183339",,"bleue",,9,"fel","fel_1","non",,,
"8183340",,"bleue",,9,"fel","fel_1","non",,,
"8183341",,"bleue",,9,"fel","fel_1","non",,,
"8183342",,"bleue",,9,"fel","fel_1","non",,,
"8183343",,"bleue","M",7,"fel",,"oui",4,0,0
"8183344",,"bleue",,9,"fel","fel_4","non",,,
"8183345",,"bleue",,9,"fel","fel_4","non",,,
"8183346",,"bleue",,9,"fel","fel_4","non",,,
"8183347",,"bleue",,9,"fel","fel_4","non",,,
"8183348",,"bleue",,9,"fel","fel_4","non",,,
"8183349",,"bleue",,9,"fel","fel_4","non",,,
"8183350",,"bleue",,9,"fel","fel_4","non",,,
"8183351",,"bleue","F",8,"mur",,"non",3,1,1
"8183352",,"bleue",,9,"mur","mur_54","non",,,
"8183353",,"bleue",,9,"mur","mur_54","non",,,
"8183354",,"bleue",,9,"mur","mur_54","non",,,
"8183355",,"bleue",,9,"mur","mur_54","non",,,
"8183356",,"bleue",,9,"mur","mur_54","non",,,
"8183357",,"bleue",,9,"mur","mur_54","non",,,
"8183358",,"bleue","M",9,"mur","mur_54","non",2,1,0
"8183359",,"bleue",,9,"mur","mur_54","non",,,
"8183360",,"bleue",,9,"mur","mur_54","non",,,
"8183361",,"bleue",,9,"mur","mur_89","non",,,
"8183362",,"bleue",,9,"mur","mur_89","non",,,
"8183363",,"bleue",,9,"mur","mur_89","non",,,
"8183364",,"bleue",,9,"mur","mur_89","non",,,
"8183365",,"bleue",,9,"mur","mur_89","non",,,
"8183366",,"bleue",,9,"mur","mur_89","non",,,
"8183367",,"bleue",,9,"mur","mur_89","non",,,
"8183368",,"bleue",,9,"mur","mur_89","non",,,
"8183369",,"bleue",,9,"ari","ari_23","non",,,
"8183370",,"bleue",,9,"ari","ari_23","non",,,
"8183371",,"bleue",,9,"ari","ari_23","non",,,
"8183372",,"bleue",,9,"ari","ari_23","non",,,
"8183373",,"bleue",,9,"ari","ari_23","non",,,
"8183374",,"bleue",,9,"ari","ari_23","non",,,
"8183375",,"bleue",,9,"ari","ari_23","non",,,
"8183376",,"bleue",,9,"ari","ari_23","non",,,
"8183377",,"bleue",,9,"ari","ari_29","non",,,
"8183378",,"bleue","M",9,"ari","ari_29","non",1,0,0
"8183379",,"bleue",,9,"ari","ari_29","non",,,
"8183380",,"bleue",,9,"ari","ari_29","non",,,
"8183381",,"bleue",,9,"ari","ari_29","non",,,
"8183382",,"bleue",,9,"ari","ari_29","non",,,
"8183383",,"bleue",,9,"ari","ari_29","non",,,
"8183384",,"bleue","F",8,"ava",,"oui",1,0,0
"8183385",,"bleue","F",8,"fel",,"oui",5,0,0
"8183386",,"bleue",,9,"fil","fil_17","non",,,
"8183387",,"bleue",,9,"fil","fil_17","non",,,
"8183388",,"bleue",,9,"fil","fil_17","non",,,
"8183389",,"bleue",,9,"fil","fil_17","non",,,
"8183390",,"bleue",,9,"fil","fil_17","non",,,
"8183391",,"bleue",,9,"fil","fil_17","non",,,
"8183392",,"bleue",,9,"fil","fil_17","non",,,
"8183393",,"bleue",,9,"gra","gra_11","non",,,
"8183394",,"bleue",,9,"gra","gra_11","non",,,
"8183395",,"bleue",,9,"gra","gra_11","non",,,
"8183396",,"bleue","M",9,"gra","gra_11","oui",3,1,1
"8183397",,"bleue",,9,"gra","gra_11","non",,,
"8183398",,"bleue",,9,"gra","gra_11","non",,,
"8183399",,"bleue",,9,"fil","fil_4","non",,,
"8183400",,"bleue",,9,"fil","fil_4","non",,,
"8183401",,"bleue","M",8,"mur",,"oui",1,0,0
"8183402",,"bleue","F",9,"mur","mur_46","oui",3,0,0
"8183403",,"bleue",,9,"mur","mur_46","non",,,
"8183404",,"bleue",,9,"mur","mur_46","non",,,
"8183405",,"bleue",,9,"mur","mur_46","non",,,
"8183406",,"bleue",,9,"mur","mur_46","non",,,
"8183407",,"bleue",,9,"mur","mur_46","non",,,
"8183408",,"bleue",,9,"mur","mur_46","non",,,
"8183409",,"bleue",,9,"mur","mur_46","non",,,
"8183410",,"bleue",,9,"mur","mur_46","non",,,
"8183412",,"bleue","F",8,"fel",,"oui",1,0,0
"8183413",,"bleue",,9,"mur","mur_72","non",,,
"8183414",,"bleue",,9,"mur","mur_72","non",,,
"8183415",,"bleue",,9,"mur","mur_72","non",,,
"8183416",,"bleue",,9,"mur","mur_72","non",,,
"8183417",,"bleue",,9,"mur","mur_72","non",,,
"8183418",,"bleue",,9,"mur","mur_72","non",,,
"8183419",,"bleue",,9,"fel","fel_5","non",,,
"8183420",,"bleue",,9,"fel","fel_5","non",,,
"8183421",,"bleue",,9,"fel","fel_5","non",,,
"8183422",,"bleue",,9,"fel","fel_5","non",,,
"8183423",,"bleue",,9,"fel","fel_5","non",,,
"8183424",,"bleue",,9,"fel","fel_5","non",,,
"8183425",,"bleue",,9,"fel","fel_5","non",,,
"8183426",,"bleue",,9,"fel","fel_5","non",,,
"8183427",,"bleue",,9,"mur","mur_88","non",,,
"8183428",,"bleue",,9,"mur","mur_88","non",,,
"8183429",,"bleue",,9,"mur","mur_88","non",,,
"8183430",,"bleue",,9,"mur","mur_88","non",,,
"8183431",,"bleue",,9,"mur","mur_88","non",,,
"8183432",,"bleue",,9,"mur","mur_88","non",,,
"8183433",,"bleue",,9,"mur","mur_22","non",,,
"8183434",,"bleue",,9,"mur","mur_22","non",,,
"8183435",,"bleue",,9,"mur","mur_22","non",,,
"8183436",,"bleue",,9,"mur","mur_22","non",,,
"8183437",,"bleue",,9,"mur","mur_22","non",,,
"8183438",,"bleue",,9,"mur","mur_22","non",,,
"8183439",,"bleue",,9,"mur","mur_22","non",,,
"8183440",,"bleue",,9,"mur","mur_22","non",,,
"8183441",,"bleue",,9,"mur","mur_22","non",,,
"8183442",,"bleue",,9,"mur","mur_22","non",,,
"8183443",,"bleue",,9,"mur","mur_22","non",,,
"8183444",,"bleue",,9,"mur","mur_37","non",,,
"8183445",,"bleue",,9,"mur","mur_37","non",,,
"8183446",,"bleue",,9,"mur","mur_37","non",,,
"8183447",,"bleue",,9,"mur","mur_37","non",,,
"8183448",,"bleue",,9,"mur","mur_37","non",,,
"8183449",,"bleue",,9,"mur","mur_37","non",,,
"8183450",,"bleue",,9,"mur","mur_37","non",,,
"8183451",,"bleue",,9,"mur","mur_37","non",,,
"8183452",,"bleue",,9,"ava","ava_14","non",,,
"8183453",,"bleue",,9,"ava","ava_14","non",,,
"8183454",,"bleue",,9,"ava","ava_14","non",,,
"8183455",,"bleue",,9,"ava","ava_14","non",,,
"8183456",,"bleue",,9,"ava","ava_14","non",,,
"8183457",,"bleue","F",9,"ava","ava_14","non",1,1,1
"8183458",,"bleue",,9,"ava","ava_14","non",,,
"8183459",,"bleue",,9,"ava","ava_14","non",,,
"8183460",,"bleue",,9,"fel","fel_9","non",,,
"8183461",,"bleue",,9,"fel","fel_9","non",,,
"8183462",,"bleue",,9,"fel","fel_9","non",,,
"8183463",,"bleue",,9,"fel","fel_9","non",,,
"8183464",,"bleue",,9,"fel","fel_9","non",,,
"8183465",,"bleue",,9,"fel","fel_9","non",,,
"8183466",,"bleue",,9,"fel","fel_9","non",,,
"8183467",,"bleue",,9,"fel","fel_9","non",,,
"8183468",,"bleue",,9,"fel","fel_9","non",,,
"8183469",,"bleue",,9,"mur","mur_42","non",,,
"8183470",,"bleue",,9,"mur","mur_42","non",,,
"8183471",,"bleue",,9,"mur","mur_42","non",,,
"8183472",,"bleue",,9,"mur","mur_42","non",,,
"8183473",,"bleue",,9,"mur","mur_42","non",,,
"8183474",,"bleue",,9,"mur","mur_42","non",,,
"8183475",,"bleue",,9,"mur","mur_42","non",,,
"8183476",,"bleue",,9,"mur","mur_42","non",,,
"8183477",,"bleue",,9,"ava","ava_8","non",,,
"8183478",,"bleue",,9,"ava","ava_8","non",,,
"8183479",,"bleue","M",9,"ava","ava_8","oui",1,0,0
"8183480",,"bleue",,9,"ava","ava_8","non",,,
"8183481",,"bleue","M",9,"ava","ava_8","oui",1,1,0
"8183482",,"bleue",,9,"ava","ava_8","non",,,
"8183483",,"bleue",,9,"ava","ava_8","non",,,
"8183484",,"bleue",,9,"ava","ava_8","non",,,
"8183485",,"bleue",,9,"ava","ava_9","non",,,
"8183486",,"bleue",,9,"ava","ava_9","non",,,
"8183487",,"bleue",,9,"ava","ava_9","non",,,
"8183488",,"bleue",,9,"ava","ava_9","non",,,
"8183489",,"bleue",,9,"ava","ava_9","non",,,
"8183490",,"bleue",,9,"ava","ava_9","non",,,
"8183491",,"bleue",,9,"ava","ava_9","non",,,
"8183492",,"bleue",,9,"ava","ava_9","non",,,
"8183493",,"bleue",,9,"ava","ava_9","non",,,
"8183494",,"bleue",,9,"fel","fel_15","non",,,
"8183495",,"bleue",,9,"fel","fel_15","non",,,
"8183496",,"bleue",,9,"fel","fel_15","non",,,
"8183497",,"bleue","M",9,"fel","fel_15","non",3,0,0
"8183498",,"bleue",,9,"fel","fel_15","non",,,
"8183499",,"bleue",,9,"fel","fel_15","non",,,
"8183500",,"bleue",,9,"fel","fel_15","non",,,
"8183501",,"bleue",,9,"fil","fil_8","non",,,
"8183502",,"bleue",,9,"fil","fil_8","non",,,
"8183503",,"bleue",,9,"ari","ari_2","non",,,
"8183504",,"bleue",,9,"ari","ari_2","non",,,
"8183505",,"bleue","F",7,"mur",,"oui",1,0,0
"8183506",,"bleue",,9,"mur","mur_76","non",,,
"8183507",,"bleue",,9,"mur","mur_76","non",,,
"8183508",,"bleue",,9,"mur","mur_76","non",,,
"8183509",,"bleue",,9,"mur","mur_76","non",,,
"8183510",,"bleue",,9,"mur","mur_76","non",,,
"8183511",,"bleue",,9,"fil","fil_25","non",,,
"8183512",,"bleue",,9,"fil","fil_25","non",,,
"8183513",,"bleue",,9,"fil","fil_25","non",,,
"8183514",,"bleue",,9,"ari","ari_3","non",,,
"8183515",,"bleue",,9,"ari","ari_3","non",,,
"8183516",,"bleue",,9,"ari","ari_3","non",,,
"8183517",,"bleue",,9,"ari","ari_3","non",,,
"8183518",,"bleue",,9,"ari","ari_3","non",,,
"8183519",,"bleue",,9,"ari","ari_3","non",,,
"8183520",,"bleue","F",8,"ari",,"non",6,2,1
"8183521",,"bleue",,9,"ari","ari_1","non",,,
"8183522",,"bleue",,9,"ari","ari_1","non",,,
"8183523",,"bleue",,9,"ari","ari_1","non",,,
"8183524",,"bleue",,9,"ari","ari_1","non",,,
"8183525",,"bleue","M",9,"ari","ari_1","non",2,0,0
"8183526",,"bleue",,9,"ari","ari_1","non",,,
"8183527",,"bleue",,9,"ari","ari_1","non",,,
"8183528",,"bleue","F",7,"fil",,"oui",1,0,0
"8183529",,"bleue","M",8,"fil",,"oui",7,1,1
"8183530",,"bleue",,9,"fil","fil_19bis","non",,,
"8183531",,"bleue",,9,"fil","fil_19bis","non",,,
"8183532",,"bleue",,9,"fil","fil_19bis","non",,,
"8183533",,"bleue",,9,"fil","fil_19bis","non",,,
"8183534",,"bleue",,9,"fil","fil_19bis","non",,,
"8183535",,"bleue","F",7,"tua",,"non",1,0,0
"8183536",,"bleue",,9,"tua","tua_225","non",,,
"8183537",,"bleue",,9,"tua","tua_225","non",,,
"8183538",,"bleue",,9,"tua","tua_225","non",,,
"8183539",,"bleue",,9,"tua","tua_225","non",,,
"8183540",,"bleue",,9,"tua","tua_225","non",,,
"8183541",,"bleue","M",9,"tua","tua_225","oui",2,1,1
"8183542",,"bleue",,9,"tua","tua_225","non",,,
"8183543",,"bleue","F",8,"ari",,"oui",1,0,0
"8183544",,"bleue",,9,"ari","ari_16","non",,,
"8183545",,"bleue",,9,"ari","ari_16","non",,,
"8183546",,"bleue",,9,"ari","ari_16","non",,,
"8183547",,"bleue",,9,"ari","ari_16","non",,,
"8183548",,"bleue",,9,"ari","ari_16","non",,,
"8183549",,"bleue",,9,"ari","ari_16","non",,,
"8183550",,"bleue",,9,"ari","ari_16","non",,,
"8183551",,"bleue",,9,"mur","mur_53","non",,,
"8183552",,"bleue",,9,"mur","mur_53","non",,,
"8183553",,"bleue",,9,"mur","mur_53","non",,,
"8183554",,"bleue","M",9,"mur","mur_53","oui",1,1,1
"8183555",,"bleue",,9,"mur","mur_53","non",,,
"8183556",,"bleue",,9,"mur","mur_53","non",,,
"8183557",,"bleue","F",8,"ari",,"oui",4,0,1
"8183558",,"bleue",,9,"pir","pir_243","non",,,
"8183559",,"bleue",,9,"pir","pir_243","non",,,
"8183560",,"bleue",,9,"pir","pir_243","non",,,
"8183561",,"bleue",,9,"pir","pir_243","non",,,
"8183562",,"bleue",,9,"pir","pir_243","non",,,
"8183563",,"bleue",,9,"pir","pir_243","non",,,
"8183564",,"bleue",,9,"pir","pir_243","non",,,
"8183565",,"bleue",,9,"pir","pir_243","non",,,
"8183566",,"bleue",,9,"pir","pir_246","non",,,
"8183567",,"bleue","M",9,"pir","pir_246","oui",6,1,0
"8183568",,"bleue",,9,"pir","pir_246","non",,,
"8183569",,"bleue",,9,"pir","pir_246","non",,,
"8183570",,"bleue",,9,"pir","pir_246","non",,,
"8183571",,"bleue","F",9,"pir","pir_246","non",4,1,1
"8183572",,"bleue","F",8,"pir",,"non",2,1,1
"8183573",,"bleue","M",9,"pir","pir_230","oui",2,0,0
"8183574",,"bleue",,9,"pir","pir_230","non",,,
"8183575",,"bleue",,9,"pir","pir_230","non",,,
"8183576",,"bleue","F",9,"pir","pir_230","oui",1,1,0
"8183577",,"bleue",,9,"pir","pir_230","non",,,
"8183578",,"bleue",,9,"pir","pir_230","non",,,
"8183579",,"bleue",,9,"pir","pir_230","non",,,
"8183580",,"bleue","M",8,"pir",,"non",3,0,0
"8183581",,"bleue",,9,"pir","pir_204","non",,,
"8183582",,"bleue",,9,"pir","pir_204","non",,,
"8183583",,"bleue",,9,"pir","pir_204","non",,,
"8183584",,"bleue",,9,"pir","pir_204","non",,,
"8183585",,"bleue",,9,"pir","pir_204","non",,,
"8183586",,"bleue",,9,"pir","pir_204","non",,,
"8183587",,"bleue",,9,"pir","pir_204","non",,,
"8183588",,"bleue","F",7,"pir",,"oui",3,0,0
"8183589",,"bleue",,9,"pir","pir_74","non",,,
"8183590",,"bleue","F",9,"pir","pir_74","oui",1,1,0
"8183591",,"bleue",,9,"pir","pir_74","non",,,
"8183592","nm-vn","bleue","M",9,"pir","pir_74","non",7,4,4
"8183593",,"bleue",,9,"pir","pir_74","non",,,
"8183594",,"bleue",,9,"pir","pir_74","non",,,
"8183595",,"bleue",,9,"pir","pir_74","non",,,
"8183596",,"bleue",,9,"pir","pir_74","non",,,
"8183597",,"bleue","M",8,"pir",,"non",7,1,1
"8183598",,"bleue","F",8,"pir",,"non",1,0,0
"8183599",,"bleue",,9,"pir","pir_26","non",,,
"8183600",,"bleue",,9,"pir","pir_26","non",,,
"8183601",,"bleue",,9,"fil","fil_7","non",,,
"8183602",,"bleue",,9,"fil","fil_7","non",,,
"8183603",,"bleue",,9,"fil","fil_7","non",,,
"8183604",,"bleue",,9,"fil","fil_7","non",,,
"8183605",,"bleue",,9,"fil","fil_7","non",,,
"8183606",,"bleue",,9,"fil","fil_14","non",,,
"8183607",,"bleue",,9,"fil","fil_14","non",,,
"8183608",,"bleue",,9,"fil","fil_14","non",,,
"8183609",,"bleue",,9,"fil","fil_14","non",,,
"8183610",,"bleue",,9,"fil","fil_14","non",,,
"8183611",,"bleue",,9,"fil","fil_18","non",,,
"8183612",,"bleue",,9,"fil","fil_18","non",,,
"8183613",,"bleue",,9,"fil","fil_18","non",,,
"8183614",,"bleue",,9,"fil","fil_18","non",,,
"8183615",,"bleue","F",9,"fil","fil_18","oui",2,1,1
"8183616",,"bleue",,9,"fil","fil_18","non",,,
"8183617",,"bleue",,9,"fil","fil_18","non",,,
"8183618",,"bleue","F",8,"mur",,"oui",1,0,0
"8183619",,"bleue",,9,"pir","pir_100","non",,,
"8183620",,"bleue",,9,"pir","pir_100","non",,,
"8183621",,"bleue",,9,"pir","pir_100","non",,,
"8183622",,"bleue",,9,"pir","pir_100","non",,,
"8183623",,"bleue",,9,"pir","pir_100","non",,,
"8183624",,"bleue",,9,"pir","pir_100","non",,,
"8183625",,"bleue","F",8,"ari",,"oui",1,0,0
"8183626",,"bleue","M",8,"pir",,"oui",1,0,0
"8183627",,"bleue","F",7,"pir",,"oui",1,0,0
"8183640",,"bleue",,9,"tua","tua_210","non",,,
"8183641",,"bleue","M",9,"tua","tua_210","non",1,1,1
"8183642",,"bleue",,9,"tua","tua_210","non",,,
"8183643",,"bleue",,9,"tua","tua_210","non",,,
"8183644",,"bleue",,9,"pir","pir_139","non",,,
"8183645",,"bleue",,9,"pir","pir_139","non",,,
"8183646",,"bleue",,9,"pir","pir_139","non",,,
"8183647",,"bleue",,9,"pir","pir_139","non",,,
"8183648",,"bleue",,9,"pir","pir_139","non",,,
"8183649",,"bleue","M",9,"pir","pir_139","oui",3,1,1
"8183650",,"bleue",,9,"pir","pir_139","non",,,
"8183651",,"bleue","F",8,"mur",,"oui",1,0,0
"8183652",,"bleue",,9,"mur","mur_75bis","non",,,
"8183653",,"bleue",,9,"mur","mur_75bis","non",,,
"8183654",,"bleue",,9,"mur","mur_75bis","non",,,
"8183655",,"bleue",,9,"mur","mur_75bis","non",,,
"8183656",,"bleue",,9,"mur","mur_75bis","non",,,
"8183657",,"bleue",,9,"mur","mur_75bis","non",,,
"8183658",,"bleue",,9,"pir","pir_65","non",,,
"8183659",,"bleue",,9,"pir","pir_65","non",,,
"8183660",,"bleue",,9,"pir","pir_65","non",,,
"8183661",,"bleue",,9,"pir","pir_65","non",,,
"8183662",,"bleue",,9,"pir","pir_65","non",,,
"8183663",,"bleue",,9,"pir","pir_65","non",,,
"8183664",,"bleue",,9,"tua","tua_211","non",,,
"8183665",,"bleue",,9,"tua","tua_211","non",,,
"8183666",,"bleue",,9,"tua","tua_211","non",,,
"8183667",,"bleue",,9,"tua","tua_211","non",,,
"8183668",,"bleue",,9,"tua","tua_211","non",,,
"8183669",,"bleue",,9,"pir","pir_39","non",,,
"8183670",,"bleue",,9,"pir","pir_39","non",,,
"8183671",,"bleue",,9,"pir","pir_39","non",,,
"8183672",,"bleue",,9,"pir","pir_39","non",,,
"8183673",,"bleue",,9,"pir","pir_39","non",,,
"8183674",,"bleue",,9,"pir","pir_39","non",,,
"8183675",,"bleue",,9,"pir","pir_39","non",,,
"8183676",,"bleue",,9,"pir","pir_43","non",,,
"8183677",,"bleue",,9,"pir","pir_43","non",,,
"8183678","om-wb","bleue","F",9,"pir","pir_43","non",5,2,2
"8183679",,"bleue",,9,"pir","pir_43","non",,,
"8183680",,"bleue",,9,"pir","pir_43","non",,,
"8183681",,"bleue",,9,"pir","pir_43","non",,,
"8183682",,"bleue",,9,"pir","pir_55","non",,,
"8183683","bm-oo","bleue","C",9,"pir","pir_55","non",7,3,2
"8183684",,"bleue","C",9,"pir","pir_55","oui",3,1,1
"8183685",,"bleue",,9,"pir","pir_55","non",,,
"8183686",,"bleue","F",9,"pir","pir_55","non",1,0,0
"8183687",,"bleue",,9,"pir","pir_123","non",,,
"8183688",,"bleue",,9,"pir","pir_123","non",,,
"8183689",,"bleue",,9,"pir","pir_123","non",,,
"8183690",,"bleue",,9,"pir","pir_123","non",,,
"8183691",,"bleue",,9,"pir","pir_123","non",,,
"8183692",,"bleue",,9,"pir","pir_123","non",,,
"8183693",,"bleue",,9,"pir","pir_123","non",,,
"8183694",,"bleue",,9,"pir","pir_123","non",,,
"8183712",,"bleue","M",9,"pir","pir_71","non",3,1,0
"8183713",,"bleue",,9,"pir","pir_71","non",,,
"8183714",,"bleue",,9,"pir","pir_71","non",,,
"8183715",,"bleue","M",9,"pir","pir_71","oui",1,0,0
"8183716",,"bleue",,9,"pir","pir_71","non",,,
"8183717",,"bleue",,9,"pir","pir_71","non",,,
"8183734",,"bleue",,9,"pir","pir_158","non",,,
"8183735",,"bleue",,9,"pir","pir_158","non",,,
"8183736",,"bleue",,9,"pir","pir_158","non",,,
"8183737",,"bleue",,9,"pir","pir_158","non",,,
"8183738",,"bleue",,9,"pir","pir_158","non",,,
"8183739",,"bleue","M",7,"fil",,"non",1,0,0
"8183740",,"bleue",,9,"fil","fil_13","non",,,
"8183741",,"bleue",,9,"fil","fil_13","non",,,
"8183742",,"bleue",,9,"fil","fil_13","non",,,
"8183743",,"bleue",,9,"fil","fil_13","non",,,
"8183744",,"bleue",,9,"fil","fil_13","non",,,
"8183750",,"bleue",,9,"pir","pir_73","non",,,
"8183751",,"bleue",,9,"pir","pir_73","non",,,
"8183752",,"bleue",,9,"pir","pir_73","non",,,
"8183753",,"bleue",,9,"pir","pir_73","non",,,
"8183754",,"bleue",,9,"pir","pir_73","non",,,
"8183755",,"bleue",,9,"pir","pir_133","non",,,
"8183756",,"bleue",,9,"pir","pir_133","non",,,
"8183757",,"bleue",,9,"pir","pir_133","non",,,
"8183758",,"bleue",,9,"pir","pir_135","non",,,
"8183759",,"bleue",,9,"pir","pir_135","non",,,
"8183760",,"bleue",,9,"pir","pir_135","non",,,
"8183761",,"bleue",,9,"pir","pir_135","non",,,
"8183762",,"bleue",,9,"pir","pir_135","non",,,
"8183763",,"bleue",,9,"pir","pir_135","non",,,
"8183764",,"bleue",,9,"pir","pir_135","non",,,
"8183765",,"bleue",,9,"pir","pir_38","non",,,
"8183766",,"bleue",,9,"pir","pir_38","non",,,
"8183767",,"bleue",,9,"pir","pir_38","non",,,
"8183768",,"bleue",,9,"pir","pir_38","non",,,
"8183769",,"bleue",,9,"pir","pir_38","non",,,
"8183770",,"bleue",,9,"pir","pir_38","non",,,
"8183771",,"bleue",,9,"pir","pir_38","non",,,
"8183772",,"bleue","F",7,"pir",,"oui",1,0,0
"8183773",,"bleue",,9,"pir","pir_22","non",,,
"8183774",,"bleue",,9,"pir","pir_22","non",,,
"8183775",,"bleue",,9,"pir","pir_22","non",,,
"8183776",,"bleue",,9,"pir","pir_22","non",,,
"8183777",,"bleue",,9,"pir","pir_22","non",,,
